loan_id,update_month,reported_balance,reported_status,reported_interest_rate,update_source,update_timestamp
LN102521,2024-05,131415.92,DPD90,3.47,MONTHLY_TAPE,2024-01-14
LN108861,2023-02,267798.09,DPD60,6.223,MANUAL_ENTRY,2023-02-08
LN102418,2023-10,235550.71,CURRENT,5.257,SERVICER_PORTAL,2023-07-15
LN102760,2023-12,296641.82,CURRENT,3.734,MONTHLY_TAPE,2023-12-07
LN106125,2023-07,183812.37,CURRENT,4.699,SERVICER_PORTAL,2023-03-11
LN100366,2023-11,296109.28,CURRENT,5.99,MONTHLY_TAPE,2023-11-07
LN101627,2024-06,344937.84,CURRENT,7.218,MANUAL_ENTRY,2024-05-07
LN107135,2025-05,191840.0,DPD30,5.693,SERVICER_PORTAL,2025-04-12
LN104642,2025-01,173023.53,CURRENT,6.944,MONTHLY_TAPE,2024-09-19
LN102267,2024-02,594112.77,DPD30,6.065,SERVICER_PORTAL,2023-11-05
LN108454,2025-05,118951.97,CURRENT,6.668,MONTHLY_TAPE,2025-01-13
LN103389,2024-09,203335.23,CURRENT,5.84,SERVICER_PORTAL,2024-09-04
LN106412,2023-01,96781.93,CURRENT,3.779,SERVICER_PORTAL,2022-09-13
LN106707,2025-01,171988.82,CURRENT,4.873,MONTHLY_TAPE,2024-10-11
LN106997,2023-12,421622.56,CURRENT,5.285,SERVICER_PORTAL,2023-10-06
LN106140,2024-04,121495.97,DPD60,4.669,SERVICER_PORTAL,2024-02-25
LN104321,2024-09,511852.1,CURRENT,5.922,MANUAL_ENTRY,2024-06-13
LN105620,2025-06,176423.77,CURRENT,4.892,SERVICER_PORTAL,2025-03-16
LN102071,2025-08,280046.69,CURRENT,6.451,SERVICER_PORTAL,2025-08-08
LN106670,2022-05,229283.1,CURRENT,5.401,SERVICER_PORTAL,2022-02-16
LN103915,2025-05,242089.71,CURRENT,3.591,SERVICER_PORTAL,2025-05-24
LN100707,2024-11,50931.02,CURRENT,5.75,SERVICER_PORTAL,2024-07-09
LN102025,2024-09,216005.73,CURRENT,5.073,MONTHLY_TAPE,2024-07-25
LN100945,2022-10,213414.38,CURRENT,4.387,SERVICER_PORTAL,2022-07-03
LN106768,2023-04,251531.79,CURRENT,6.966,MANUAL_ENTRY,2023-01-07
LN100817,2022-06,284647.14,CURRENT,3.738,MONTHLY_TAPE,2022-03-18
LN106127,2025-12,199854.83,CURRENT,7.707,SERVICER_PORTAL,2025-11-02
LN104240,2024-07,170482.31,CURRENT,6.075,SERVICER_PORTAL,2024-07-25
LN101067,2025-03,271793.93,CURRENT,6.581,MANUAL_ENTRY,2025-01-15
LN100504,2024-02,268495.48,CURRENT,5.683,MONTHLY_TAPE,2023-12-27
LN103483,2024-02,517355.25,CURRENT,4.249,SERVICER_PORTAL,2023-11-08
LN108406,2025-10,313745.33,CURRENT,3.795,MONTHLY_TAPE,2025-09-27
LN102637,2025-03,273333.12,CURRENT,6.772,SERVICER_PORTAL,2024-12-10
LN101609,2023-01,501633.36,CURRENT,4.037,SERVICER_PORTAL,2022-12-27
LN107671,2025-09,401236.46,DPD60,5.048,MONTHLY_TAPE,2025-05-16
LN101189,2024-01,148542.35,CURRENT,3.754,SERVICER_PORTAL,2023-09-23
LN105795,2023-10,193888.96,CURRENT,4.441,MANUAL_ENTRY,2023-10-20
LN107220,2023-08,212581.0,CURRENT,5.641,SERVICER_PORTAL,2023-05-14
LN100629,2025-11,355928.11,CURRENT,5.223,MONTHLY_TAPE,2025-11-11
LN108258,2025-06,386469.28,CURRENT,6.246,SERVICER_PORTAL,2025-02-03
LN105278,2023-05,392789.03,CURRENT,5.156,MONTHLY_TAPE,2023-04-24
LN107747,2025-05,241114.48,CURRENT,4.212,MONTHLY_TAPE,2025-02-27
LN102762,2025-08,420339.72,CURRENT,5.499,MONTHLY_TAPE,2025-04-17
LN103162,2022-12,239847.32,CURRENT,3.999,MONTHLY_TAPE,2022-09-01
LN105282,2024-06,155211.18,CURRENT,6.376,SERVICER_PORTAL,2024-04-11
LN100171,2022-07,180858.28,CURRENT,4.309,MONTHLY_TAPE,2022-03-11
LN108873,2024-07,275091.97,DPD60,6.473,MONTHLY_TAPE,2024-06-08
LN100689,2025-03,211886.1,CURRENT,6.531,MONTHLY_TAPE,2025-01-11
LN105190,2024-01,227165.77,CURRENT,6.404,MONTHLY_TAPE,2023-12-04
LN100811,2025-08,546139.38,CURRENT,7.02,SERVICER_PORTAL,2025-06-14
LN100626,2023-09,184874.85,CURRENT,5.454,MONTHLY_TAPE,2023-07-24
LN105238,2025-03,316896.85,DPD30,6.193,MONTHLY_TAPE,2024-12-08
LN106822,2025-03,249024.83,CURRENT,6.741,MONTHLY_TAPE,2025-03-09
LN103642,2025-12,413687.45,CURRENT,7.069,MONTHLY_TAPE,2025-08-07
LN108476,2023-11,172038.35,CURRENT,5.919,MONTHLY_TAPE,2023-07-19
LN100560,2024-08,201027.43,CURRENT,6.912,SERVICER_PORTAL,2024-06-22
LN106239,2023-12,105285.58,DPD60,4.917,SERVICER_PORTAL,2023-11-02
LN107723,2025-10,212951.03,CURRENT,3.738,MONTHLY_TAPE,2025-09-21
LN104552,2024-12,165185.98,CURRENT,3.429,MONTHLY_TAPE,2024-10-14
LN102953,2024-06,115055.61,CURRENT,5.324,MONTHLY_TAPE,2024-06-07
LN105329,2025-06,263916.39,CURRENT,5.973,SERVICER_PORTAL,2025-03-15
LN107103,2025-04,369612.8,CURRENT,6.257,SERVICER_PORTAL,2025-04-20
LN100253,2024-01,375298.26,CURRENT,5.6,SERVICER_PORTAL,2024-01-02
LN100167,2023-03,248633.26,CURRENT,4.197,MONTHLY_TAPE,2023-03-15
LN106789,2024-04,131005.04,CURRENT,6.981,SERVICER_PORTAL,2024-04-10
LN105628,2024-03,236143.82,CURRENT,6.01,SERVICER_PORTAL,2023-11-09
LN108673,2024-11,224078.21,CURRENT,3.353,SERVICER_PORTAL,2024-08-01
LN104059,2024-10,408257.7,CURRENT,5.879,SERVICER_PORTAL,2024-06-14
LN101111,2024-01,169837.51,CURRENT,3.893,SERVICER_PORTAL,2023-11-21
LN102411,2023-05,244559.71,CURRENT,4.069,SERVICER_PORTAL,2023-05-01
LN103022,2022-12,164069.52,CURRENT,5.475,SERVICER_PORTAL,2022-10-02
LN101459,2025-09,456933.85,CURRENT,5.251,SERVICER_PORTAL,2025-07-14
LN107789,2024-10,268190.16,CURRENT,6.871,MANUAL_ENTRY,2024-08-24
LN105682,2023-05,218125.63,DPD60,6.553,MONTHLY_TAPE,2023-04-25
LN101351,2023-02,516457.68,CURRENT,5.155,MONTHLY_TAPE,2023-02-14
LN106267,2021-08,356652.18,CURRENT,4.132,MONTHLY_TAPE,2021-08-16
LN108882,2022-06,237243.28,CURRENT,5.105,MANUAL_ENTRY,2022-06-06
LN101472,2024-04,232249.88,CURRENT,5.999,SERVICER_PORTAL,2024-01-24
LN108867,2023-08,255226.77,CURRENT,5.443,SERVICER_PORTAL,2023-05-06
LN104460,2025-01,291878.49,CURRENT,3.984,SERVICER_PORTAL,2024-12-11
LN102115,2025-01,308093.06,CURRENT,5.099,MONTHLY_TAPE,2024-12-21
LN101659,2025-11,148367.3,DPD30,4.335,SERVICER_PORTAL,2025-07-03
LN104914,2025-03,349806.53,CURRENT,6.464,MONTHLY_TAPE,2024-11-23
LN100798,2024-10,288681.45,DPD60,5.5,MONTHLY_TAPE,2024-06-16
LN107423,2025-11,243115.08,DPD60,7.146,SERVICER_PORTAL,2025-11-02
LN108687,2023-05,180454.9,CURRENT,5.079,SERVICER_PORTAL,2023-05-14
LN106841,2024-10,272090.2,CURRENT,6.991,MONTHLY_TAPE,2024-06-17
LN108352,2025-07,131412.51,CURRENT,5.703,SERVICER_PORTAL,2025-03-12
LN104906,2023-06,480623.67,CURRENT,4.989,SERVICER_PORTAL,2023-02-03
LN108806,2023-10,117220.15,CURRENT,5.721,SERVICER_PORTAL,2023-07-22
LN107636,2022-11,328312.71,DPD30,4.207,SERVICER_PORTAL,2022-08-06
LN100181,2025-01,113793.6,CURRENT,5.228,SERVICER_PORTAL,2024-10-27
LN107407,2024-01,264730.73,CURRENT,6.203,SERVICER_PORTAL,2023-12-04
LN102921,2025-04,407360.53,CURRENT,6.548,MONTHLY_TAPE,2025-03-06
LN108068,2025-04,301098.32,CURRENT,5.981,SERVICER_PORTAL,2025-01-12
LN102025,2023-09,194020.32,CURRENT,5.402,SERVICER_PORTAL,2023-08-19
LN108751,2022-07,287062.36,DPD60,4.896,MONTHLY_TAPE,2022-03-12
LN105988,2025-04,436278.84,CURRENT,6.012,MONTHLY_TAPE,2025-03-23
LN101251,2022-12,289877.31,DPD60,5.459,SERVICER_PORTAL,2022-09-22
LN100334,2024-07,142753.44,CURRENT,5.781,MANUAL_ENTRY,2024-05-23
LN102365,2023-12,163124.31,DPD30,4.081,SERVICER_PORTAL,2023-08-08
LN107351,2025-12,397102.82,CURRENT,6.694,MONTHLY_TAPE,2025-08-17
LN105977,2024-06,130637.11,CURRENT,4.281,SERVICER_PORTAL,2024-05-03
LN102868,2025-12,345185.84,DPD60,6.638,MONTHLY_TAPE,2025-08-26
LN108840,2024-01,544430.27,CURRENT,5.277,MANUAL_ENTRY,2023-10-07
LN107644,2022-06,255603.42,CURRENT,4.287,MONTHLY_TAPE,2022-05-11
LN105377,2022-06,332766.45,DPD60,4.709,SERVICER_PORTAL,2022-06-16
LN101306,2022-09,367675.3,CURRENT,4.087,SERVICER_PORTAL,2022-07-06
LN100310,2025-09,293295.9,CURRENT,6.611,SERVICER_PORTAL,2025-09-14
LN103007,2024-07,213753.73,CURRENT,5.503,MANUAL_ENTRY,2024-04-01
LN100558,2025-10,406685.9,CURRENT,6.529,SERVICER_PORTAL,2025-06-21
LN105374,2024-06,177284.66,CURRENT,6.78,MANUAL_ENTRY,2024-05-09
LN101638,2025-12,357913.28,CURRENT,4.297,SERVICER_PORTAL,2025-10-16
LN101534,2025-10,461376.12,CURRENT,5.837,MANUAL_ENTRY,2025-08-19
LN100901,2023-09,159076.08,CURRENT,4.888,MONTHLY_TAPE,2023-05-24
LN102184,2023-10,201529.46,CURRENT,6.133,SERVICER_PORTAL,2023-10-18
LN106602,2025-03,610880.22,CURRENT,5.654,SERVICER_PORTAL,2025-01-24
LN104952,2025-09,298079.57,CURRENT,6.272,MANUAL_ENTRY,2025-06-27
LN107528,2025-08,102933.85,CURRENT,7.078,MANUAL_ENTRY,2025-07-07
LN108911,2024-01,201417.36,CURRENT,6.324,SERVICER_PORTAL,2024-01-19
LN102491,2023-11,177216.79,CURRENT,5.31,SERVICER_PORTAL,2023-10-05
LN107071,2024-04,270734.12,CURRENT,6.178,MANUAL_ENTRY,2023-12-22
LN106170,2024-01,230745.59,CURRENT,6.543,SERVICER_PORTAL,2023-10-21
LN107936,2023-07,253151.97,CURRENT,4.979,SERVICER_PORTAL,2023-04-14
LN101273,2024-09,186699.76,CURRENT,7.12,SERVICER_PORTAL,2024-08-18
LN100662,2021-11,101866.47,CURRENT,5.073,SERVICER_PORTAL,2021-07-19
LN100792,2024-08,300692.99,CURRENT,6.038,SERVICER_PORTAL,2024-06-24
LN107991,2023-02,352155.13,CURRENT,4.483,MONTHLY_TAPE,2023-01-03
LN100274,2023-02,130608.56,CURRENT,6.683,MANUAL_ENTRY,2022-12-17
LN102863,2024-05,352403.57,CURRENT,5.978,MONTHLY_TAPE,2024-02-19
LN101996,2024-09,202076.36,CURRENT,6.262,SERVICER_PORTAL,2024-07-11
LN101746,2025-07,139459.03,DPD60,6.121,MONTHLY_TAPE,2025-03-07
LN107373,2024-08,203274.99,CURRENT,6.37,SERVICER_PORTAL,2024-04-20
LN104607,2023-10,289043.42,CURRENT,6.258,MONTHLY_TAPE,2023-07-20
LN100045,2025-02,191861.07,DPD30,6.586,MANUAL_ENTRY,2024-12-27
LN104812,2024-03,322989.1,CURRENT,6.533,MONTHLY_TAPE,2023-12-13
LN104350,2025-08,212087.87,DPD90,6.639,MONTHLY_TAPE,2025-08-08
LN102680,2022-02,148709.76,CURRENT,4.717,SERVICER_PORTAL,2021-11-18
LN107127,2022-04,162654.09,CURRENT,3.614,MANUAL_ENTRY,2021-12-02
LN104900,2025-04,198691.55,CURRENT,5.13,MANUAL_ENTRY,2024-12-15
LN107631,2025-06,315775.9,CURRENT,5.911,MONTHLY_TAPE,2025-03-05
LN102963,2024-03,188998.86,CURRENT,4.0,MONTHLY_TAPE,2023-11-26
LN105346,2023-05,432998.47,DPD60,5.495,MONTHLY_TAPE,2023-05-14
LN101823,2025-05,307797.26,CURRENT,7.303,SERVICER_PORTAL,2025-03-01
LN108965,2025-09,193015.96,CURRENT,7.505,SERVICER_PORTAL,2025-09-23
LN102478,2024-08,262738.62,CURRENT,3.648,MONTHLY_TAPE,2024-08-09
LN103394,2023-10,381567.35,CURRENT,5.373,SERVICER_PORTAL,2023-09-23
LN103068,2023-11,155572.88,CURRENT,3.984,MONTHLY_TAPE,2023-10-09
LN100239,2025-02,188619.32,DPD30,5.689,MONTHLY_TAPE,2024-12-14
LN103877,2023-11,70134.54,CURRENT,4.218,MONTHLY_TAPE,2023-10-19
LN101449,2023-03,124082.85,CURRENT,4.119,SERVICER_PORTAL,2022-11-02
LN103779,2024-10,574203.91,CURRENT,5.944,MONTHLY_TAPE,2024-10-20
LN100883,2023-05,167035.41,CURRENT,4.778,MONTHLY_TAPE,2023-03-02
LN102384,2025-06,125060.61,CURRENT,3.777,SERVICER_PORTAL,2025-03-15
LN102439,2021-09,314669.95,CURRENT,4.185,MONTHLY_TAPE,2021-06-06
LN108721,2024-07,423665.21,CURRENT,4.704,MANUAL_ENTRY,2024-07-24
LN107359,2022-01,338921.65,CURRENT,4.505,SERVICER_PORTAL,2022-01-22
LN103887,2025-11,238746.58,DPD30,3.907,SERVICER_PORTAL,2025-10-03
LN105214,2024-10,497114.32,CURRENT,7.308,MONTHLY_TAPE,2024-09-21
LN104368,2025-02,344785.97,DPD30,6.383,MONTHLY_TAPE,2025-01-14
LN105994,2024-12,173252.56,DPD30,3.843,SERVICER_PORTAL,2024-09-10
LN101123,2025-07,120643.33,CURRENT,4.874,SERVICER_PORTAL,2025-06-24
LN108598,2024-08,183067.79,DPD60,4.439,MANUAL_ENTRY,2024-08-25
LN102230,2025-01,272157.05,CURRENT,6.211,SERVICER_PORTAL,2025-01-06
LN106437,2022-08,221296.46,CURRENT,4.322,SERVICER_PORTAL,2022-05-14
LN106284,2025-11,332520.82,CURRENT,5.887,MANUAL_ENTRY,2025-07-22
LN101525,2024-03,128847.69,CURRENT,3.214,MONTHLY_TAPE,2023-11-20
LN103752,2025-05,253817.14,CURRENT,6.405,MANUAL_ENTRY,2025-04-07
LN108375,2025-12,435894.37,CURRENT,4.302,SERVICER_PORTAL,2025-12-02
LN102138,2024-12,126692.06,CURRENT,6.046,MONTHLY_TAPE,2024-08-06
LN101326,2025-04,309450.46,CURRENT,6.165,MONTHLY_TAPE,2025-04-26
LN102455,2024-11,117610.98,CURRENT,5.856,SERVICER_PORTAL,2024-08-03
LN102399,2024-03,360969.72,CURRENT,6.072,MANUAL_ENTRY,2024-01-03
LN102351,2025-04,337990.62,CURRENT,6.937,MANUAL_ENTRY,2025-04-08
LN108240,2024-04,270790.01,CURRENT,5.989,SERVICER_PORTAL,2024-02-04
LN106124,2024-01,172296.25,CURRENT,4.342,MONTHLY_TAPE,2023-10-07
LN106418,2025-01,316826.3,CURRENT,6.246,SERVICER_PORTAL,2024-12-22
LN103362,2023-02,215266.38,CURRENT,4.274,SERVICER_PORTAL,2023-02-02
LN103915,2023-07,251670.34,CURRENT,3.591,SERVICER_PORTAL,2023-06-12
LN100020,2023-05,127000.11,CURRENT,6.389,MONTHLY_TAPE,2023-01-24
LN100176,2024-09,244056.41,CURRENT,7.804,MONTHLY_TAPE,2024-05-23
LN104405,2024-12,284103.3,CURRENT,7.007,SERVICER_PORTAL,2024-11-23
LN108827,2024-11,212633.59,CURRENT,4.734,SERVICER_PORTAL,2024-11-12
LN106885,2024-03,536834.23,DPD60,4.771,MONTHLY_TAPE,2023-12-26
LN108603,2024-05,371849.66,CURRENT,6.318,MONTHLY_TAPE,2024-03-16
LN108091,2024-06,197052.81,DPD30,4.434,MANUAL_ENTRY,2024-02-05
LN104440,2025-02,257278.46,DPD60,6.308,MANUAL_ENTRY,2025-02-10
LN107004,2023-06,277277.97,CURRENT,5.33,MONTHLY_TAPE,2023-04-08
LN104724,2025-03,254599.52,CURRENT,6.054,SERVICER_PORTAL,2024-11-19
LN101614,2021-12,238113.63,CURRENT,4.409,SERVICER_PORTAL,2021-10-04
LN101427,2025-12,338432.29,CURRENT,5.92,MANUAL_ENTRY,2025-09-14
LN107238,2025-10,183244.62,CURRENT,4.832,MANUAL_ENTRY,2025-10-24
LN100010,2025-09,139587.98,CURRENT,5.97,SERVICER_PORTAL,2025-08-01
LN103866,2024-07,248974.29,DPD60,7.557,SERVICER_PORTAL,2024-05-10
LN102933,2024-11,352770.82,CURRENT,6.233,SERVICER_PORTAL,2024-10-05
LN101179,2021-11,680498.69,CURRENT,4.056,SERVICER_PORTAL,2021-10-17
LN101206,2024-01,412338.04,CURRENT,5.858,MONTHLY_TAPE,2023-09-08
LN108306,2023-12,374772.3,CURRENT,5.523,MONTHLY_TAPE,2023-11-12
LN103871,2024-04,172761.7,CURRENT,4.107,SERVICER_PORTAL,2024-01-19
LN104445,2024-03,112245.16,CURRENT,4.899,SERVICER_PORTAL,2024-02-06
LN105749,2022-07,313584.75,CURRENT,3.519,SERVICER_PORTAL,2022-05-23
LN102266,2025-11,151488.14,CURRENT,5.82,MONTHLY_TAPE,2025-08-25
LN107076,2024-10,234252.83,CURRENT,6.887,MONTHLY_TAPE,2024-07-27
LN102144,2022-10,250332.3,CURRENT,5.112,MONTHLY_TAPE,2022-10-22
LN101786,2022-08,119515.08,CURRENT,4.428,MONTHLY_TAPE,2022-04-06
LN107598,2024-02,308697.54,CURRENT,3.463,MANUAL_ENTRY,2023-11-14
LN101046,2022-12,264027.31,CURRENT,3.71,SERVICER_PORTAL,2022-10-27
LN102290,2024-11,549706.07,CURRENT,5.475,MONTHLY_TAPE,2024-10-15
LN103385,2022-06,226375.47,CURRENT,5.12,SERVICER_PORTAL,2022-03-05
LN103069,2021-12,392936.52,CURRENT,3.377,MONTHLY_TAPE,2021-11-05
LN103794,2025-01,221847.59,CURRENT,6.566,SERVICER_PORTAL,2024-11-23
LN104831,2022-09,230807.66,CURRENT,5.504,SERVICER_PORTAL,2022-09-12
LN101819,2022-11,219672.49,DPD60,4.516,SERVICER_PORTAL,2022-11-10
LN106524,2022-09,474629.48,CURRENT,5.314,SERVICER_PORTAL,2022-07-26
LN105992,2025-06,136340.44,DPD60,6.148,SERVICER_PORTAL,2025-03-25
LN100644,2025-04,86272.01,CURRENT,7.309,SERVICER_PORTAL,2025-01-22
LN104880,2024-07,264353.55,CURRENT,5.626,SERVICER_PORTAL,2024-04-27
LN108995,2024-11,271618.93,CURRENT,5.886,SERVICER_PORTAL,2024-07-07
LN104803,2024-12,474712.96,CURRENT,6.35,SERVICER_PORTAL,2024-10-21
LN107848,2022-09,248606.16,CURRENT,3.9,MANUAL_ENTRY,2022-07-17
LN105904,2023-01,208819.79,CURRENT,4.831,SERVICER_PORTAL,2022-09-15
LN108172,2024-11,293077.54,CURRENT,5.033,SERVICER_PORTAL,2024-11-07
LN107710,2024-10,391935.98,CURRENT,4.905,SERVICER_PORTAL,2024-07-24
LN104880,2023-04,269467.27,CURRENT,5.626,MONTHLY_TAPE,2023-01-08
LN107106,2022-09,132956.58,CURRENT,3.934,MONTHLY_TAPE,2022-06-04
LN107271,2024-03,102006.53,CURRENT,4.184,MONTHLY_TAPE,2024-01-02
LN100741,2024-04,475006.18,CURRENT,6.875,MONTHLY_TAPE,2023-12-13
LN101342,2022-09,285049.77,DPD60,3.858,SERVICER_PORTAL,2022-07-18
LN102055,2023-09,281034.73,CURRENT,5.318,SERVICER_PORTAL,2023-07-25
LN102745,2024-07,175583.57,CURRENT,5.557,MONTHLY_TAPE,2024-05-07
LN107882,2025-09,412059.52,CURRENT,6.347,MANUAL_ENTRY,2025-09-08
LN100775,2025-02,248142.78,CURRENT,6.268,SERVICER_PORTAL,2024-10-17
LN107410,2023-01,400304.97,CURRENT,3.82,SERVICER_PORTAL,2022-09-06
LN106131,2025-03,457900.7,CURRENT,5.886,SERVICER_PORTAL,2025-03-03
LN107123,2024-08,237117.39,CURRENT,5.541,MONTHLY_TAPE,2024-06-10
LN106029,2023-03,266333.14,DPD90,5.057,SERVICER_PORTAL,2022-12-26
LN108997,2025-09,208516.84,CURRENT,6.446,SERVICER_PORTAL,2025-07-06
LN106729,2024-02,391960.04,CURRENT,4.608,SERVICER_PORTAL,2023-11-27
LN104913,2024-06,389410.36,DPD30,5.514,SERVICER_PORTAL,2024-05-14
LN102045,2025-03,292091.66,CURRENT,6.123,MONTHLY_TAPE,2025-02-04
LN105183,2025-03,338735.86,DPD30,6.974,MONTHLY_TAPE,2025-01-11
LN108248,2024-10,111658.35,CURRENT,5.455,SERVICER_PORTAL,2024-07-25
LN108793,2025-09,231713.48,CURRENT,5.38,SERVICER_PORTAL,2025-06-06
LN107153,2025-03,559273.36,CURRENT,6.671,MANUAL_ENTRY,2024-11-23
LN104484,2024-12,144219.61,DPD30,5.194,SERVICER_PORTAL,2024-08-25
LN103627,2024-09,221584.13,CURRENT,4.458,MONTHLY_TAPE,2024-08-07
LN106761,2024-08,311780.25,CURRENT,4.262,MONTHLY_TAPE,2024-05-15
LN101525,2023-06,121713.92,CURRENT,3.607,MONTHLY_TAPE,2023-05-13
LN106660,2024-05,240456.31,CURRENT,4.941,MONTHLY_TAPE,2024-05-06
LN101027,2023-08,137736.91,CURRENT,5.21,MONTHLY_TAPE,2023-06-06
LN104114,2023-10,218878.61,CURRENT,5.541,SERVICER_PORTAL,2023-07-05
LN104166,2023-02,174421.86,CURRENT,6.027,MONTHLY_TAPE,2023-01-13
LN102664,2023-01,640393.97,CURRENT,4.479,SERVICER_PORTAL,2023-01-27
LN108178,2024-12,331491.76,CURRENT,6.759,SERVICER_PORTAL,2024-12-14
LN101078,2023-01,530642.54,CURRENT,5.236,MANUAL_ENTRY,2022-11-07
LN106559,2022-09,234754.85,CURRENT,4.603,MONTHLY_TAPE,2022-06-21
LN106288,2024-10,191617.2,DPD90,6.229,MONTHLY_TAPE,2024-06-09
LN104228,2024-12,301190.34,CURRENT,5.78,SERVICER_PORTAL,2024-10-26
LN104506,2025-01,388990.5,DPD60,5.477,MONTHLY_TAPE,2024-11-23
LN105376,2024-11,649262.9,CURRENT,3.907,SERVICER_PORTAL,2024-09-17
LN106413,2025-07,156700.28,DPD60,4.332,SERVICER_PORTAL,2025-05-15
LN107199,2024-05,299697.17,CURRENT,5.541,MANUAL_ENTRY,2024-05-14
LN108966,2024-07,0.0,PREPAID,7.02,SERVICER_PORTAL,2024-03-26
LN103829,2022-09,298572.44,CURRENT,4.334,SERVICER_PORTAL,2022-07-25
LN102747,2024-12,296116.41,CURRENT,7.115,MONTHLY_TAPE,2024-12-22
LN101522,2025-08,382121.46,CURRENT,5.052,MANUAL_ENTRY,2025-04-10
LN106457,2024-10,161804.05,CURRENT,6.582,MONTHLY_TAPE,2024-10-04
LN103826,2022-10,301347.7,CURRENT,4.864,MANUAL_ENTRY,2022-08-22
LN100501,2025-04,349639.77,CURRENT,6.17,SERVICER_PORTAL,2025-01-23
LN103771,2025-09,389128.14,CURRENT,5.353,MONTHLY_TAPE,2025-06-21
LN107109,2024-11,266054.42,CURRENT,6.235,MONTHLY_TAPE,2024-09-08
LN106733,2025-06,161868.77,CURRENT,6.143,SERVICER_PORTAL,2025-03-09
LN105558,2024-02,366641.53,CURRENT,5.642,MONTHLY_TAPE,2023-10-27
LN108976,2024-12,227540.46,CURRENT,6.247,MANUAL_ENTRY,2024-09-09
LN100439,2023-04,435719.97,CURRENT,6.278,SERVICER_PORTAL,2022-12-04
LN100846,2023-04,755985.53,DPD60,4.041,MONTHLY_TAPE,2023-03-03
LN107723,2022-08,225726.18,CURRENT,3.738,SERVICER_PORTAL,2022-06-13
LN105794,2024-06,226999.2,CURRENT,6.492,MONTHLY_TAPE,2024-02-16
LN105771,2024-06,106378.07,CURRENT,4.001,MONTHLY_TAPE,2024-03-18
LN107670,2024-01,204071.78,CURRENT,3.819,SERVICER_PORTAL,2023-10-07
LN104150,2023-02,191593.8,CURRENT,5.133,SERVICER_PORTAL,2022-11-27
LN102766,2025-01,80616.0,CURRENT,5.46,MANUAL_ENTRY,2024-12-13
LN107569,2025-08,99715.4,DPD30,6.115,MONTHLY_TAPE,2025-04-20
LN102360,2024-08,167082.14,CURRENT,7.041,MONTHLY_TAPE,2024-06-06
LN100248,2025-04,489803.9,CURRENT,6.284,SERVICER_PORTAL,2024-12-04
LN108328,2022-03,743503.73,DPD60,4.178,SERVICER_PORTAL,2022-01-06
LN106123,2024-10,30179669.44,CURRENT,5.439,SERVICER_PORTAL,2024-10-22
LN102853,2025-07,648032.93,DPD60,4.633,MONTHLY_TAPE,2025-06-26
LN104035,2024-12,163589.15,CURRENT,4.576,SERVICER_PORTAL,2024-08-06
LN107809,2024-11,168318.58,DPD60,6.146,SERVICER_PORTAL,2024-09-03
LN102582,2023-12,668831.84,CURRENT,4.66,MONTHLY_TAPE,2023-12-25
LN103164,2022-11,167033.51,CURRENT,4.517,MONTHLY_TAPE,2022-08-06
LN101610,2025-04,226556.11,CURRENT,7.168,MONTHLY_TAPE,2024-12-05
LN108704,2024-07,538843.33,CURRENT,6.627,SERVICER_PORTAL,2024-05-03
LN105928,2025-12,234661.66,DPD30,3.334,MONTHLY_TAPE,2025-09-25
LN100934,2023-11,254480.6,CURRENT,5.495,SERVICER_PORTAL,2023-10-23
LN101130,2024-06,202254.26,DPD30,5.392,MONTHLY_TAPE,2024-06-23
LN106760,2022-08,237815.68,CURRENT,3.557,SERVICER_PORTAL,2022-07-25
LN101990,2023-10,123198.13,CURRENT,6.414,SERVICER_PORTAL,2023-09-03
LN105985,2023-11,273920.71,CURRENT,4.822,SERVICER_PORTAL,2023-07-19
LN102956,2025-08,281839.13,CURRENT,3.45,MANUAL_ENTRY,2025-07-21
LN104085,2023-11,480188.65,DPD30,6.701,MONTHLY_TAPE,2023-08-21
LN106629,2023-04,248953.02,CURRENT,4.471,MONTHLY_TAPE,2023-02-21
LN101878,2025-04,157507.52,CURRENT,7.149,MANUAL_ENTRY,2024-12-13
LN103364,2022-04,203092.19,DPD60,3.685,SERVICER_PORTAL,2022-04-10
LN101239,2021-11,144647.68,CURRENT,4.003,SERVICER_PORTAL,2021-09-12
LN103910,2022-07,443884.07,CURRENT,4.397,SERVICER_PORTAL,2022-05-02
LN101461,2022-12,294153.37,CURRENT,5.427,SERVICER_PORTAL,2022-08-21
LN103641,2025-07,234350.96,DPD30,6.571,SERVICER_PORTAL,2025-05-04
LN106663,2023-09,300818.53,CURRENT,4.413,MONTHLY_TAPE,2023-07-02
LN108402,2021-11,212394.08,DPD30,3.332,MONTHLY_TAPE,2021-07-03
LN107494,2024-08,248763.98,CURRENT,7.003,SERVICER_PORTAL,2024-07-09
LN107933,2024-06,272117.05,CURRENT,5.548,SERVICER_PORTAL,2024-04-08
LN100032,2022-04,371461.07,CURRENT,3.844,MANUAL_ENTRY,2022-03-18
LN102947,2023-07,443607.18,CURRENT,6.032,MONTHLY_TAPE,2023-03-26
LN106173,2022-05,407103.7,DPD30,3.562,MONTHLY_TAPE,2022-05-04
LN106105,2025-11,361133.15,DPD90,7.286,MONTHLY_TAPE,2025-07-01
LN105318,2025-05,271648.8,DPD30,6.861,SERVICER_PORTAL,2025-04-23
