loan_id,origination_month,original_balance,interest_rate,original_term_months,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,vintage
LN100216,2021-10,93500.0,4.183,180,680-739,60-75,<=20,NY,PURCHASE,OWNER,SFR,DeltaHome,2021
LN100217,2021-11,284300.0,4.191,360,740-779,75-85,35-43,FL,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN100218,2023-01,104300.0,5.868,360,680-739,<=60,35-43,IL,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2023
LN100219,2024-08,163300.0,7.127,360,620-679,85-95,35-43,FL,CASHOUT_REFI,OWNER,MULTI_2_4,AlphaServ,2024
LN100220,2021-12,115000.0,4.422,360,680-739,75-85,35-43,FL,REFINANCE,OWNER,SFR,DeltaHome,2021
LN100221,2023-02,121600.0,6.15,360,680-739,75-85,>43,WA,REFINANCE,OWNER,CONDO,CasaMortgage,2023
LN100222,2023-12,309200.0,6.708,360,680-739,85-95,<=20,AZ,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100223,2022-03,231000.0,4.133,180,740-779,85-95,20-35,CA,CASHOUT_REFI,OWNER,CONDO,BetaLoan,2022
LN100224,2024-01,227200.0,7.501,360,<620,>95,>43,GA,REFINANCE,INVESTOR,SFR,BetaLoan,2024
LN100225,2022-07,141200.0,4.943,180,680-739,85-95,20-35,CA,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN100226,2024-04,190000.0,6.471,180,740-779,60-75,35-43,MI,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100227,2023-07,302400.0,6.856,180,620-679,85-95,20-35,PA,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100228,2023-05,249300.0,6.028,360,740-779,<=60,20-35,GA,CASHOUT_REFI,OWNER,SFR,EagleTrust,2023
LN100229,2022-02,369600.0,4.519,360,680-739,<=60,>43,NC,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100230,2023-02,394100.0,5.672,360,680-739,75-85,20-35,PA,PURCHASE,OWNER,SFR,DeltaHome,2023
LN100231,2024-06,227900.0,6.202,360,780+,75-85,20-35,CA,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100232,2021-07,110900.0,3.833,360,680-739,75-85,20-35,NC,REFINANCE,OWNER,SFR,BetaLoan,2021
LN100233,2024-02,181600.0,6.806,360,620-679,75-85,>43,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2024
LN100234,2023-03,244300.0,5.753,360,780+,75-85,20-35,CA,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100235,2024-01,180000.0,6.203,360,740-779,>95,>43,GA,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100236,2023-10,158800.0,5.951,360,740-779,60-75,20-35,TX,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100237,2023-01,263400.0,6.619,360,<620,60-75,>43,CA,REFINANCE,OWNER,SFR,EagleTrust,2023
LN100238,2022-07,762000.0,5.558,360,620-679,<=60,20-35,CA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100239,2023-09,204900.0,6.076,360,740-779,60-75,35-43,WA,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100240,2021-12,254900.0,4.897,360,620-679,>95,20-35,TX,PURCHASE,OWNER,SFR,DeltaHome,2021
LN100241,2023-07,141400.0,6.926,360,620-679,<=60,<=20,NY,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100242,2021-10,446600.0,4.06,360,740-779,60-75,20-35,TX,PURCHASE,OWNER,SFR,DeltaHome,2021
LN100243,2023-10,378400.0,6.615,240,680-739,75-85,35-43,WA,PURCHASE,OWNER,CONDO,DeltaHome,2023
LN100244,2023-09,366800.0,7.132,360,<620,60-75,35-43,CA,CASHOUT_REFI,OWNER,SFR,BetaLoan,2023
LN100245,2021-10,470700.0,5.032,360,<620,75-85,20-35,OH,PURCHASE,OWNER,SFR,BetaLoan,2021
LN100246,2024-02,210600.0,6.666,360,680-739,>95,20-35,IL,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN100247,2022-12,222800.0,5.263,180,740-779,85-95,35-43,NC,CASHOUT_REFI,INVESTOR,SFR,DeltaHome,2022
LN100248,2024-04,551000.0,6.395,360,740-779,75-85,35-43,AZ,REFINANCE,OWNER,SFR,EagleTrust,2024
LN100249,2021-08,339300.0,4.686,240,620-679,85-95,35-43,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100250,2022-02,94000.0,4.651,360,620-679,85-95,20-35,CA,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN100251,2023-03,313200.0,5.725,360,680-739,60-75,20-35,FL,REFINANCE,OWNER,SFR,EagleTrust,2023
LN100252,2022-02,196500.0,4.471,360,680-739,85-95,20-35,NY,PURCHASE,INVESTOR,SFR,AlphaServ,2022
LN100253,2022-08,382400.0,5.6,360,680-739,75-85,<=20,AZ,CASHOUT_REFI,OWNER,SFR,BetaLoan,2022
LN100254,2023-10,306700.0,5.989,180,780+,85-95,>43,TX,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100255,2022-01,116600.0,4.141,360,680-739,<=60,20-35,PA,REFINANCE,OWNER,SFR,BetaLoan,2022
LN100256,2023-11,288100.0,6.629,180,680-739,85-95,20-35,CA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100257,2021-11,280600.0,3.793,360,780+,85-95,20-35,CA,REFINANCE,OWNER,CONDO,AlphaServ,2021
LN100258,2022-02,300600.0,5.457,360,<620,85-95,20-35,MI,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2022
LN100259,2023-07,330700.0,6.256,240,780+,60-75,35-43,MI,PURCHASE,OWNER,SFR,EagleTrust,2023
LN100260,2024-04,500400.0,6.384,360,680-739,60-75,35-43,CA,PURCHASE,OWNER,SFR,AlphaServ,2024
LN100261,2022-02,307500.0,4.59,360,680-739,85-95,35-43,WA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100262,2022-07,257900.0,4.52,360,780+,75-85,<=20,CA,CASHOUT_REFI,OWNER,TOWNHOUSE,AlphaServ,2022
LN100263,2024-09,427900.0,6.643,360,680-739,>95,35-43,AZ,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100264,2024-12,700300.0,6.374,180,680-739,75-85,>43,TX,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100265,2023-07,385300.0,6.111,180,680-739,60-75,>43,CA,CASHOUT_REFI,INVESTOR,SFR,CasaMortgage,2023
LN100266,2023-01,280100.0,5.829,360,740-779,85-95,<=20,PA,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100267,2022-09,310100.0,5.324,360,740-779,85-95,20-35,TX,REFINANCE,INVESTOR,MULTI_2_4,DeltaHome,2022
LN100268,2023-08,286400.0,7.167,360,620-679,75-85,>43,IL,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100269,2023-07,257400.0,5.93,360,740-779,85-95,35-43,PA,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100270,2022-07,676300.0,4.697,360,740-779,60-75,<=20,CA,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN100271,2021-07,182200.0,4.281,360,680-739,60-75,35-43,MI,PURCHASE,OWNER,SFR,AlphaServ,2021
LN100272,2022-01,429200.0,5.243,180,<620,<=60,35-43,OH,PURCHASE,OWNER,CONDO,BetaLoan,2022
LN100273,2024-11,241200.0,6.401,240,680-739,60-75,35-43,TX,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100274,2022-12,131100.0,6.683,360,<620,75-85,20-35,CA,REFINANCE,SECOND_HOME,TOWNHOUSE,DeltaHome,2022
LN100275,2023-03,234500.0,6.729,360,<620,60-75,35-43,TX,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100276,2023-02,199600.0,5.619,360,680-739,85-95,35-43,NY,CASHOUT_REFI,SECOND_HOME,SFR,BetaLoan,2023
LN100277,2024-03,331000.0,7.92,360,<620,60-75,20-35,FL,REFINANCE,INVESTOR,CONDO,BetaLoan,2024
LN100278,2021-09,266000.0,4.079,360,680-739,85-95,35-43,NC,PURCHASE,OWNER,SFR,EagleTrust,2021
LN100279,2021-10,161100.0,4.027,180,740-779,75-85,20-35,NY,REFINANCE,OWNER,SFR,BetaLoan,2021
LN100280,2022-06,494800.0,4.843,360,680-739,60-75,20-35,NY,PURCHASE,OWNER,SFR,AlphaServ,2022
LN100281,2023-03,416900.0,5.594,360,780+,75-85,35-43,PA,PURCHASE,OWNER,SFR,DeltaHome,2023
LN100282,2023-11,521100.0,6.039,180,780+,>95,20-35,IL,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100283,2023-03,284000.0,5.481,360,740-779,>95,<=20,WA,PURCHASE,OWNER,SFR,DeltaHome,2023
LN100284,2023-01,251200.0,5.223,360,780+,60-75,35-43,OH,REFINANCE,OWNER,SFR,AlphaServ,2023
LN100285,2024-10,350300.0,6.378,360,740-779,75-85,35-43,WA,PURCHASE,SECOND_HOME,SFR,EagleTrust,2024
LN100286,2022-01,196800.0,4.43,360,680-739,60-75,35-43,AZ,PURCHASE,OWNER,SFR,EagleTrust,2022
LN100287,2023-07,270600.0,6.059,180,740-779,75-85,20-35,NY,REFINANCE,OWNER,SFR,AlphaServ,2023
LN100288,2023-05,235800.0,6.26,360,620-679,60-75,35-43,GA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100289,2023-02,132300.0,5.738,180,740-779,>95,<=20,CA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100290,2024-04,270300.0,6.521,180,680-739,75-85,<=20,IL,PURCHASE,OWNER,CONDO,AlphaServ,2024
LN100291,2022-06,209300.0,5.681,360,<620,60-75,20-35,NY,REFINANCE,OWNER,SFR,DeltaHome,2022
LN100292,2024-11,228900.0,6.774,360,620-679,>95,20-35,IL,REFINANCE,OWNER,CONDO,AlphaServ,2024
LN100293,2022-08,300700.0,4.675,360,780+,85-95,35-43,TX,PURCHASE,OWNER,CONDO,AlphaServ,2022
LN100294,2023-05,452500.0,6.208,360,680-739,<=60,<=20,PA,PURCHASE,OWNER,CONDO,CasaMortgage,2023
LN100295,2023-04,174200.0,6.472,360,620-679,85-95,35-43,CA,REFINANCE,OWNER,SFR,DeltaHome,2023
LN100296,2024-06,219400.0,7.245,360,620-679,75-85,>43,MI,PURCHASE,OWNER,CONDO,AlphaServ,2024
LN100297,2023-01,180900.0,5.838,180,680-739,75-85,<=20,WA,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2023
LN100298,2022-06,175700.0,4.129,360,780+,60-75,35-43,CA,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN100299,2021-07,195300.0,3.646,360,740-779,60-75,35-43,NY,PURCHASE,SECOND_HOME,TOWNHOUSE,AlphaServ,2021
LN100300,2022-10,233700.0,5.478,240,680-739,60-75,20-35,OH,PURCHASE,OWNER,CONDO,CasaMortgage,2022
LN100301,2024-05,332200.0,7.125,360,620-679,85-95,20-35,WA,REFINANCE,SECOND_HOME,CONDO,CasaMortgage,2024
LN100302,2021-07,294800.0,4.782,240,<620,60-75,35-43,PA,PURCHASE,OWNER,SFR,BetaLoan,2021
LN100303,2024-08,158600.0,6.405,360,680-739,75-85,20-35,NY,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100304,2023-05,457000.0,6.015,360,740-779,>95,35-43,WA,REFINANCE,OWNER,SFR,AlphaServ,2023
LN100305,2021-12,390400.0,4.011,360,740-779,>95,20-35,FL,PURCHASE,OWNER,CONDO,AlphaServ,2021
LN100306,2022-07,170200.0,5.09,360,680-739,85-95,<=20,FL,REFINANCE,OWNER,CONDO,AlphaServ,2022
LN100307,2023-06,442800.0,5.877,360,740-779,85-95,20-35,IL,PURCHASE,OWNER,SFR,EagleTrust,2023
LN100308,2022-08,295700.0,5.31,360,680-739,>95,20-35,MI,CASHOUT_REFI,OWNER,SFR,AlphaServ,2022
LN100309,2021-11,237900.0,4.073,360,740-779,85-95,35-43,TX,REFINANCE,SECOND_HOME,CONDO,BetaLoan,2021
LN100310,2023-10,299900.0,6.611,360,680-739,75-85,35-43,MI,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100311,2023-11,252300.0,6.146,360,740-779,<=60,20-35,CA,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100312,2021-11,326200.0,4.147,360,680-739,60-75,35-43,TX,PURCHASE,SECOND_HOME,SFR,AlphaServ,2021
LN100313,2022-06,277700.0,4.359,360,780+,75-85,20-35,WA,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2022
LN100314,2022-05,219300.0,4.45,360,680-739,60-75,35-43,GA,REFINANCE,OWNER,SFR,AlphaServ,2022
LN100315,2023-10,102600.0,7.324,360,<620,60-75,20-35,IL,REFINANCE,OWNER,SFR,DeltaHome,2023
LN100316,2024-01,323600.0,7.128,360,620-679,<=60,20-35,NC,CASHOUT_REFI,OWNER,SFR,EagleTrust,2024
LN100317,2024-01,215700.0,6.42,360,680-739,75-85,35-43,NY,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100318,2024-10,362200.0,6.871,240,680-739,60-75,>43,CA,PURCHASE,OWNER,CONDO,AlphaServ,2024
LN100319,2024-03,317000.0,6.367,240,680-739,60-75,20-35,IL,CASHOUT_REFI,OWNER,TOWNHOUSE,BetaLoan,2024
LN100320,2022-08,218300.0,4.685,360,740-779,75-85,20-35,WA,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2022
LN100321,2021-11,404500.0,4.105,180,680-739,60-75,35-43,TX,PURCHASE,OWNER,SFR,DeltaHome,2021
LN100322,2023-08,279900.0,6.214,360,740-779,75-85,20-35,CA,PURCHASE,OWNER,CONDO,EagleTrust,2023
LN100323,2024-09,274800.0,6.2,360,740-779,60-75,35-43,MI,PURCHASE,INVESTOR,TOWNHOUSE,AlphaServ,2024
LN100324,2024-11,239900.0,6.297,180,680-739,85-95,<=20,NY,REFINANCE,INVESTOR,SFR,DeltaHome,2024
LN100325,2022-04,544500.0,4.744,360,680-739,85-95,<=20,FL,REFINANCE,INVESTOR,SFR,DeltaHome,2022
LN100326,2022-04,185200.0,5.095,360,620-679,<=60,<=20,IL,REFINANCE,OWNER,SFR,DeltaHome,2022
LN100327,2021-08,220800.0,3.95,360,680-739,85-95,20-35,AZ,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100328,2021-12,146300.0,4.303,360,740-779,85-95,35-43,TX,PURCHASE,OWNER,MULTI_2_4,DeltaHome,2021
LN100329,2023-06,354000.0,5.926,360,780+,>95,35-43,TX,CASHOUT_REFI,OWNER,CONDO,BetaLoan,2023
LN100330,2023-05,196400.0,6.025,360,740-779,85-95,<=20,OH,PURCHASE,OWNER,SFR,DeltaHome,2023
LN100331,2022-10,206600.0,5.327,360,680-739,75-85,<=20,IL,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100332,2022-08,202300.0,4.671,240,740-779,<=60,20-35,CA,CASHOUT_REFI,OWNER,MULTI_2_4,EagleTrust,2022
LN100333,2024-05,262600.0,6.559,360,740-779,<=60,35-43,OH,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2024
LN100334,2023-02,145400.0,5.781,360,680-739,60-75,20-35,OH,CASHOUT_REFI,INVESTOR,SFR,AlphaServ,2023
LN100335,2024-04,93000.0,6.393,360,740-779,75-85,<=20,GA,REFINANCE,OWNER,SFR,AlphaServ,2024
LN100336,2024-11,313600.0,7.586,360,<620,>95,35-43,NY,PURCHASE,INVESTOR,SFR,AlphaServ,2024
LN100337,2022-08,98600.0,5.803,360,<620,60-75,35-43,FL,PURCHASE,OWNER,MULTI_2_4,BetaLoan,2022
LN100338,2022-03,374900.0,4.906,360,620-679,75-85,>43,FL,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100339,2024-11,514700.0,6.744,360,620-679,>95,20-35,PA,PURCHASE,OWNER,SFR,AlphaServ,2024
LN100340,2023-09,237100.0,6.023,360,780+,<=60,20-35,GA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN100341,2022-07,458100.0,4.871,360,680-739,<=60,<=20,NY,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN100342,2023-09,252500.0,6.297,360,680-739,60-75,>43,GA,PURCHASE,OWNER,SFR,DeltaHome,2023
LN100343,2023-04,524200.0,5.903,360,680-739,60-75,<=20,FL,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100344,2024-09,207900.0,6.55,240,680-739,75-85,20-35,PA,REFINANCE,OWNER,CONDO,DeltaHome,2024
LN100345,2022-05,88100.0,4.46,360,680-739,75-85,20-35,NC,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100346,2024-12,246200.0,7.658,360,<620,75-85,20-35,CA,CASHOUT_REFI,SECOND_HOME,MULTI_2_4,AlphaServ,2024
LN100347,2024-10,550500.0,6.505,360,680-739,60-75,20-35,CA,REFINANCE,OWNER,CONDO,AlphaServ,2024
LN100348,2022-02,324700.0,4.997,360,620-679,85-95,35-43,CA,REFINANCE,OWNER,SFR,DeltaHome,2022
LN100349,2022-01,202400.0,4.051,360,740-779,60-75,<=20,CA,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN100350,2023-05,296000.0,6.677,240,620-679,75-85,35-43,IL,REFINANCE,OWNER,SFR,EagleTrust,2023
LN100351,2021-08,395100.0,3.554,360,740-779,<=60,>43,TX,PURCHASE,OWNER,SFR,EagleTrust,2021
LN100352,2022-07,245600.0,4.815,360,740-779,85-95,<=20,NC,REFINANCE,OWNER,CONDO,AlphaServ,2022
LN100353,2023-01,832200.0,6.01,360,620-679,75-85,<=20,IL,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2023
LN100354,2024-11,202200.0,7.662,180,<620,60-75,>43,CA,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100355,2024-12,400800.0,5.896,360,780+,75-85,20-35,CA,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2024
LN100356,2022-01,359600.0,4.488,360,680-739,75-85,20-35,CA,CASHOUT_REFI,OWNER,TOWNHOUSE,AlphaServ,2022
LN100357,2024-08,186300.0,6.355,360,680-739,85-95,20-35,OH,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100358,2021-10,210900.0,5.206,360,<620,>95,20-35,OH,PURCHASE,INVESTOR,SFR,BetaLoan,2021
LN100359,2024-02,403600.0,6.677,360,620-679,<=60,35-43,FL,REFINANCE,OWNER,CONDO,CasaMortgage,2024
LN100360,2024-06,272400.0,6.306,240,680-739,75-85,35-43,CA,CASHOUT_REFI,OWNER,SFR,DeltaHome,2024
LN100361,2024-08,297200.0,6.263,360,780+,60-75,20-35,WA,REFINANCE,OWNER,TOWNHOUSE,AlphaServ,2024
LN100362,2022-04,122200.0,4.815,360,680-739,85-95,20-35,NY,CASHOUT_REFI,OWNER,SFR,BetaLoan,2022
LN100363,2024-08,342900.0,6.194,360,740-779,<=60,20-35,NY,REFINANCE,OWNER,SFR,AlphaServ,2024
LN100364,2021-11,290500.0,3.861,360,740-779,75-85,20-35,NY,CASHOUT_REFI,SECOND_HOME,SFR,CasaMortgage,2021
LN100365,2023-04,248000.0,6.513,360,620-679,85-95,35-43,CA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100366,2023-02,300300.0,5.99,360,680-739,75-85,35-43,NC,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100367,2022-08,212300.0,5.731,360,620-679,85-95,>43,GA,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100368,2021-07,195600.0,3.993,360,680-739,60-75,<=20,TX,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100369,2024-03,228900.0,6.309,180,680-739,>95,<=20,TX,CASHOUT_REFI,OWNER,SFR,BetaLoan,2024
LN100370,2022-09,207100.0,5.278,180,680-739,85-95,35-43,OH,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100371,2023-10,680900.0,6.758,360,620-679,75-85,20-35,FL,REFINANCE,INVESTOR,SFR,DeltaHome,2023
LN100372,2022-12,384700.0,5.635,360,740-779,<=60,<=20,WA,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2022
LN100373,2022-10,165100.0,5.064,360,740-779,75-85,>43,IL,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2022
LN100374,2024-08,638200.0,6.791,360,680-739,85-95,35-43,AZ,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100375,2021-10,210100.0,4.165,360,680-739,<=60,20-35,TX,REFINANCE,OWNER,SFR,CasaMortgage,2021
LN100376,2024-01,258700.0,6.849,360,620-679,>95,35-43,OH,PURCHASE,INVESTOR,SFR,BetaLoan,2024
LN100377,2024-02,382300.0,6.492,360,740-779,85-95,20-35,FL,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100378,2022-10,105200.0,5.292,180,680-739,>95,20-35,WA,CASHOUT_REFI,SECOND_HOME,SFR,AlphaServ,2022
LN100379,2022-06,229400.0,4.885,360,680-739,60-75,20-35,OH,PURCHASE,OWNER,MULTI_2_4,DeltaHome,2022
LN100380,2021-07,197200.0,4.391,240,620-679,75-85,20-35,GA,PURCHASE,INVESTOR,CONDO,BetaLoan,2021
LN100381,2024-10,279900.0,6.395,360,680-739,60-75,20-35,CA,PURCHASE,OWNER,TOWNHOUSE,DeltaHome,2024
LN100382,2024-10,301500.0,6.596,360,680-739,60-75,35-43,IL,PURCHASE,SECOND_HOME,SFR,BetaLoan,2024
LN100383,2022-05,246500.0,4.653,360,680-739,60-75,20-35,OH,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2022
LN100384,2021-08,241400.0,3.436,360,780+,<=60,<=20,FL,REFINANCE,OWNER,CONDO,EagleTrust,2021
LN100385,2021-12,412200.0,3.758,360,780+,85-95,35-43,NC,REFINANCE,OWNER,SFR,AlphaServ,2021
LN100386,2021-09,292300.0,4.416,240,620-679,60-75,<=20,IL,PURCHASE,OWNER,SFR,AlphaServ,2021
LN100387,2024-05,260100.0,6.223,360,740-779,<=60,35-43,OH,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2024
LN100388,2024-08,272800.0,6.55,360,680-739,75-85,35-43,FL,PURCHASE,INVESTOR,SFR,DeltaHome,2024
LN100389,2022-01,583100.0,3.969,360,780+,85-95,20-35,NC,REFINANCE,OWNER,SFR,AlphaServ,2022
LN100390,2024-02,275900.0,6.896,240,620-679,85-95,20-35,CA,CASHOUT_REFI,OWNER,MULTI_2_4,DeltaHome,2024
LN100391,2022-02,202500.0,4.212,360,680-739,75-85,<=20,IL,REFINANCE,SECOND_HOME,SFR,AlphaServ,2022
LN100392,2022-10,108100.0,5.522,180,680-739,60-75,35-43,AZ,REFINANCE,SECOND_HOME,SFR,EagleTrust,2022
LN100393,2023-08,133900.0,6.298,180,680-739,75-85,<=20,TX,PURCHASE,INVESTOR,SFR,AlphaServ,2023
LN100394,2024-01,206900.0,6.326,180,740-779,75-85,35-43,PA,PURCHASE,SECOND_HOME,SFR,AlphaServ,2024
LN100395,2024-07,243100.0,6.784,180,680-739,60-75,20-35,AZ,REFINANCE,OWNER,SFR,EagleTrust,2024
LN100396,2021-08,198800.0,4.475,360,620-679,60-75,20-35,TX,REFINANCE,OWNER,TOWNHOUSE,EagleTrust,2021
LN100397,2022-03,298900.0,4.38,360,680-739,>95,<=20,CA,REFINANCE,OWNER,SFR,BetaLoan,2022
LN100398,2022-06,197600.0,4.342,360,780+,<=60,<=20,MI,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2022
LN100399,2022-08,169100.0,4.711,360,740-779,60-75,20-35,WA,REFINANCE,OWNER,SFR,AlphaServ,2022
LN100400,2024-12,336300.0,6.338,240,680-739,60-75,35-43,TX,REFINANCE,OWNER,SFR,EagleTrust,2024
LN100401,2024-03,472700.0,6.918,360,620-679,85-95,20-35,AZ,CASHOUT_REFI,OWNER,CONDO,DeltaHome,2024
LN100402,2022-08,155100.0,5.328,360,620-679,75-85,20-35,TX,REFINANCE,INVESTOR,SFR,DeltaHome,2022
LN100403,2024-11,284800.0,6.018,240,740-779,>95,35-43,FL,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100404,2023-03,108300.0,5.861,360,740-779,85-95,20-35,AZ,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100405,2023-04,131500.0,5.858,240,740-779,85-95,20-35,FL,REFINANCE,OWNER,SFR,BetaLoan,2023
LN100406,2023-01,195800.0,5.374,360,780+,60-75,20-35,MI,REFINANCE,OWNER,SFR,EagleTrust,2023
LN100407,2022-01,425400.0,4.887,360,620-679,60-75,<=20,CA,PURCHASE,SECOND_HOME,SFR,BetaLoan,2022
LN100408,2024-10,179800.0,5.906,180,740-779,85-95,<=20,FL,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2024
LN100409,2021-07,176800.0,4.391,360,620-679,>95,>43,WA,REFINANCE,OWNER,SFR,AlphaServ,2021
LN100410,2022-02,259400.0,5.112,360,620-679,85-95,<=20,TX,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN100411,2022-04,259500.0,4.946,360,680-739,>95,<=20,NC,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2022
LN100412,2022-06,179300.0,4.756,360,680-739,75-85,20-35,AZ,PURCHASE,OWNER,SFR,AlphaServ,2022
LN100413,2021-12,623900.0,3.624,360,780+,75-85,35-43,MI,PURCHASE,OWNER,SFR,AlphaServ,2021
LN100414,2021-07,226500.0,3.677,360,680-739,75-85,20-35,WA,REFINANCE,OWNER,SFR,DeltaHome,2021
LN100415,2023-11,268600.0,6.139,360,740-779,75-85,35-43,WA,CASHOUT_REFI,OWNER,SFR,BetaLoan,2023
LN100416,2024-11,213000.0,6.311,360,740-779,60-75,20-35,CA,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100417,2021-12,311100.0,4.143,360,740-779,60-75,35-43,GA,PURCHASE,OWNER,SFR,BetaLoan,2021
LN100418,2022-07,445000.0,4.272,360,780+,<=60,>43,NY,CASHOUT_REFI,OWNER,SFR,AlphaServ,2022
LN100419,2023-04,539600.0,6.093,360,680-739,<=60,20-35,NC,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100420,2024-09,181100.0,6.456,360,680-739,60-75,>43,MI,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100421,2023-12,418900.0,6.743,360,620-679,85-95,>43,TX,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN100422,2024-03,326900.0,6.87,360,620-679,75-85,<=20,MI,REFINANCE,OWNER,SFR,AlphaServ,2024
LN100423,2023-07,395800.0,5.997,180,780+,75-85,20-35,NY,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100424,2022-12,244900.0,5.776,240,680-739,85-95,35-43,GA,CASHOUT_REFI,OWNER,CONDO,DeltaHome,2022
LN100425,2022-03,234600.0,4.595,240,680-739,75-85,35-43,NY,REFINANCE,OWNER,CONDO,AlphaServ,2022
LN100426,2024-07,388900.0,7.218,360,620-679,75-85,35-43,FL,CASHOUT_REFI,OWNER,SFR,DeltaHome,2024
LN100427,2024-04,392200.0,6.565,360,680-739,75-85,35-43,NC,PURCHASE,SECOND_HOME,SFR,AlphaServ,2024
LN100428,2021-08,516400.0,3.75,360,740-779,<=60,20-35,OH,REFINANCE,OWNER,SFR,DeltaHome,2021
LN100429,2024-01,279100.0,7.033,360,620-679,75-85,35-43,PA,PURCHASE,OWNER,SFR,AlphaServ,2024
LN100430,2021-10,243300.0,3.682,360,740-779,85-95,<=20,MI,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN100431,2024-02,84400.0,6.719,240,680-739,60-75,35-43,PA,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN100432,2024-05,123600.0,6.397,360,740-779,85-95,20-35,MI,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2024
