loan_id,reporting_month,corruption_type
LN106862,2022-10,STATUS_INCONSISTENT
LN100278,2024-01,DOC_GAP
LN107848,2025-05,BALANCE_MISMATCH
LN102501,2023-03,BALANCE_MISMATCH
LN108162,2022-09,BALANCE_MISMATCH
LN105869,2024-04,STATUS_INCONSISTENT
LN100138,2023-11,DOC_GAP
LN101752,2025-10,STATUS_INCONSISTENT
LN103943,2025-07,STATUS_INCONSISTENT
LN108178,2025-04,BALANCE_MISMATCH
LN100525,2024-12,STALE_UPDATE
LN108625,2025-09,STALE_UPDATE
LN100727,2022-09,DATE_INVALID
LN103785,2025-12,DOC_GAP
LN107209,2025-04,DUPLICATE_RECORD
LN106799,2025-05,STATUS_INCONSISTENT
LN100151,2024-03,DATE_INVALID
LN106918,2025-01,BALANCE_MISMATCH
LN100695,2022-10,STATUS_INCONSISTENT
LN107976,2023-03,DATE_INVALID
LN101238,2025-09,BALANCE_MISMATCH
LN101524,2024-03,STALE_UPDATE
LN108327,2024-05,BALANCE_MISMATCH
LN104251,2023-05,STALE_UPDATE
LN108186,2023-12,BALANCE_MISMATCH
LN105767,2023-11,DATE_INVALID
LN106842,2025-06,BALANCE_MISMATCH
LN102397,2023-07,DATE_INVALID
LN100483,2024-05,BALANCE_MISMATCH
LN106508,2025-07,DATE_INVALID
LN108486,2023-06,STATUS_INCONSISTENT
LN102185,2023-12,BALANCE_MISMATCH
LN108172,2024-03,STALE_UPDATE
LN101874,2023-01,STATUS_INCONSISTENT
LN100407,2023-08,DATE_INVALID
LN103944,2022-06,STATUS_INCONSISTENT
LN100011,2025-05,BALANCE_MISMATCH
LN106368,2021-09,STATUS_INCONSISTENT
LN101040,2025-04,DOC_GAP
LN100688,2023-05,DATE_INVALID
LN104873,2025-08,DATE_INVALID
LN104641,2022-04,DOC_GAP
LN104776,2024-07,STALE_UPDATE
LN103036,2025-11,BALANCE_MISMATCH
LN105887,2022-11,DATE_INVALID
LN107443,2025-06,DATE_INVALID
LN105823,2022-01,DOC_GAP
LN101394,2024-02,DATE_INVALID
LN105978,2023-06,STATUS_INCONSISTENT
LN100698,2022-09,DUPLICATE_RECORD
LN106939,2025-06,BALANCE_MISMATCH
LN105025,2023-06,DOC_GAP
LN106090,2025-05,BALANCE_MISMATCH
LN106603,2022-09,DOC_GAP
LN100652,2025-03,STATUS_INCONSISTENT
LN107721,2023-09,BALANCE_MISMATCH
LN102483,2025-04,STATUS_INCONSISTENT
LN101120,2024-08,DATE_INVALID
LN104464,2023-06,DUPLICATE_RECORD
LN104826,2024-10,STATUS_INCONSISTENT
LN107506,2023-01,STALE_UPDATE
LN103708,2023-04,STATUS_INCONSISTENT
LN107514,2024-05,STATUS_INCONSISTENT
LN100791,2023-12,STATUS_INCONSISTENT
LN104857,2023-11,STALE_UPDATE
LN106056,2023-07,DOC_GAP
LN103239,2023-01,BALANCE_MISMATCH
LN107835,2024-05,DATE_INVALID
LN106942,2025-01,DUPLICATE_RECORD
LN103716,2022-12,DOC_GAP
LN105916,2022-10,DATE_INVALID
LN101764,2024-02,DOC_GAP
LN108394,2021-12,BALANCE_MISMATCH
LN101821,2024-12,DATE_INVALID
LN102543,2024-08,BALANCE_MISMATCH
LN100660,2023-09,DATE_INVALID
LN102647,2024-04,STALE_UPDATE
LN100343,2025-07,DOC_GAP
LN106748,2023-10,BALANCE_MISMATCH
LN108805,2021-10,STATUS_INCONSISTENT
LN105681,2025-08,DUPLICATE_RECORD
LN100110,2023-08,STATUS_INCONSISTENT
LN103823,2025-09,BALANCE_MISMATCH
LN103997,2024-10,STALE_UPDATE
LN102170,2023-01,DUPLICATE_RECORD
LN100419,2023-05,STATUS_INCONSISTENT
LN105850,2023-06,DATE_INVALID
LN108548,2025-08,BALANCE_MISMATCH
LN101394,2022-10,STALE_UPDATE
LN107065,2023-03,STALE_UPDATE
LN101017,2023-08,BALANCE_MISMATCH
LN106025,2024-07,STATUS_INCONSISTENT
LN108174,2025-07,STATUS_INCONSISTENT
LN103262,2024-11,BALANCE_MISMATCH
LN100128,2024-11,DUPLICATE_RECORD
LN105978,2025-11,DATE_INVALID
LN107116,2023-04,DOC_GAP
LN106815,2023-12,DATE_INVALID
LN104930,2023-11,DATE_INVALID
LN107398,2022-03,BALANCE_MISMATCH
LN105331,2025-02,DATE_INVALID
LN106925,2025-05,STATUS_INCONSISTENT
LN102994,2025-04,STATUS_INCONSISTENT
LN107733,2025-02,DATE_INVALID
LN104888,2024-08,DOC_GAP
LN100353,2025-02,BALANCE_MISMATCH
LN104781,2023-10,STATUS_INCONSISTENT
LN102301,2024-02,STALE_UPDATE
LN105412,2025-06,STATUS_INCONSISTENT
LN106046,2022-11,BALANCE_MISMATCH
LN103302,2025-11,STATUS_INCONSISTENT
LN103187,2023-09,STALE_UPDATE
LN104406,2025-10,STATUS_INCONSISTENT
LN105791,2024-02,STATUS_INCONSISTENT
LN100399,2024-09,BALANCE_MISMATCH
LN102986,2025-03,STATUS_INCONSISTENT
LN100432,2025-11,STATUS_INCONSISTENT
LN104527,2023-10,STATUS_INCONSISTENT
LN103456,2024-07,DATE_INVALID
LN104834,2025-03,STALE_UPDATE
LN104362,2023-06,STATUS_INCONSISTENT
LN104960,2025-11,STATUS_INCONSISTENT
LN101597,2025-06,BALANCE_MISMATCH
LN104972,2025-01,STALE_UPDATE
LN101611,2024-04,DATE_INVALID
LN101859,2025-05,STATUS_INCONSISTENT
LN103024,2023-01,BALANCE_MISMATCH
LN102296,2025-07,BALANCE_MISMATCH
LN105510,2023-10,DOC_GAP
LN108620,2022-02,DOC_GAP
LN103388,2025-12,BALANCE_MISMATCH
LN104991,2025-02,DOC_GAP
LN108089,2023-10,STATUS_INCONSISTENT
LN100859,2024-09,DATE_INVALID
LN106319,2025-04,STALE_UPDATE
LN103474,2025-11,BALANCE_MISMATCH
LN105932,2022-11,BALANCE_MISMATCH
LN103848,2024-09,STATUS_INCONSISTENT
LN102443,2022-12,BALANCE_MISMATCH
LN105001,2024-11,DATE_INVALID
LN103385,2022-09,DATE_INVALID
LN105031,2025-12,STALE_UPDATE
LN104822,2025-05,STALE_UPDATE
LN100961,2025-10,STATUS_INCONSISTENT
LN102795,2025-12,STATUS_INCONSISTENT
LN100687,2025-01,DOC_GAP
LN103133,2024-12,STALE_UPDATE
LN104956,2024-08,BALANCE_MISMATCH
LN101917,2023-10,DUPLICATE_RECORD
LN104063,2024-02,STATUS_INCONSISTENT
LN100016,2024-10,DATE_INVALID
LN101034,2025-07,DUPLICATE_RECORD
LN101798,2025-09,DATE_INVALID
LN103149,2022-05,BALANCE_MISMATCH
LN103621,2024-02,BALANCE_MISMATCH
LN104457,2022-07,STALE_UPDATE
LN100531,2023-05,BALANCE_MISMATCH
LN103699,2025-08,STALE_UPDATE
LN108871,2023-08,BALANCE_MISMATCH
LN101522,2023-03,DUPLICATE_RECORD
LN107652,2023-02,STATUS_INCONSISTENT
LN102816,2025-10,STATUS_INCONSISTENT
LN100731,2025-12,DOC_GAP
LN100059,2025-04,DOC_GAP
LN100959,2023-12,BALANCE_MISMATCH
LN104481,2022-10,BALANCE_MISMATCH
LN104270,2024-07,DATE_INVALID
LN107720,2024-04,BALANCE_MISMATCH
LN106377,2025-05,STATUS_INCONSISTENT
LN104770,2024-06,STATUS_INCONSISTENT
LN101761,2025-10,BALANCE_MISMATCH
LN101643,2025-04,BALANCE_MISMATCH
LN108738,2024-10,BALANCE_MISMATCH
LN101612,2024-11,STALE_UPDATE
LN100231,2024-10,BALANCE_MISMATCH
LN107586,2025-09,BALANCE_MISMATCH
LN103995,2024-04,STALE_UPDATE
LN104144,2022-10,STALE_UPDATE
LN106359,2023-11,STALE_UPDATE
LN106489,2024-01,STATUS_INCONSISTENT
LN108878,2023-04,BALANCE_MISMATCH
LN105511,2025-11,DOC_GAP
LN108396,2024-05,STATUS_INCONSISTENT
LN106208,2022-12,DOC_GAP
LN108026,2025-04,DATE_INVALID
LN101408,2025-10,STALE_UPDATE
LN101813,2024-03,DATE_INVALID
LN101441,2024-01,STALE_UPDATE
LN106620,2025-04,BALANCE_MISMATCH
LN107890,2024-11,BALANCE_MISMATCH
LN104384,2025-11,DATE_INVALID
LN101481,2025-03,STALE_UPDATE
LN103915,2022-06,STALE_UPDATE
LN105905,2025-03,DATE_INVALID
LN107887,2025-08,DATE_INVALID
LN100858,2024-01,STALE_UPDATE
LN103973,2023-05,BALANCE_MISMATCH
LN108720,2024-08,DOC_GAP
LN100689,2025-08,STALE_UPDATE
LN101015,2025-02,DATE_INVALID
LN106679,2025-01,DOC_GAP
LN106842,2023-04,DUPLICATE_RECORD
LN107723,2024-07,STATUS_INCONSISTENT
LN106092,2023-04,DUPLICATE_RECORD
LN102079,2023-07,STALE_UPDATE
LN101684,2025-06,DATE_INVALID
LN103352,2023-01,DUPLICATE_RECORD
LN107563,2024-10,STATUS_INCONSISTENT
LN101018,2022-11,BALANCE_MISMATCH
LN102753,2025-05,BALANCE_MISMATCH
LN104984,2024-10,BALANCE_MISMATCH
LN107163,2025-01,DUPLICATE_RECORD
LN107694,2024-05,STATUS_INCONSISTENT
LN107720,2021-10,STATUS_INCONSISTENT
LN101194,2025-12,STALE_UPDATE
LN103024,2025-11,DATE_INVALID
LN108178,2023-11,BALANCE_MISMATCH
LN100639,2024-11,DOC_GAP
LN107009,2024-06,DUPLICATE_RECORD
LN106058,2025-02,STATUS_INCONSISTENT
LN107063,2023-11,DATE_INVALID
LN101162,2025-02,STATUS_INCONSISTENT
LN106361,2024-10,DATE_INVALID
LN101552,2024-06,STATUS_INCONSISTENT
LN104398,2025-10,BALANCE_MISMATCH
LN108425,2025-11,STALE_UPDATE
LN103744,2025-01,STATUS_INCONSISTENT
LN106817,2024-05,DOC_GAP
LN100619,2022-08,STALE_UPDATE
LN100545,2022-06,DUPLICATE_RECORD
LN104633,2024-06,STATUS_INCONSISTENT
LN100000,2022-11,DOC_GAP
LN106582,2024-10,DATE_INVALID
LN104026,2023-05,BALANCE_MISMATCH
LN104742,2024-08,STALE_UPDATE
LN108628,2024-07,DOC_GAP
LN104824,2023-11,STALE_UPDATE
LN105353,2024-09,DATE_INVALID
LN104292,2023-05,STATUS_INCONSISTENT
LN102104,2025-03,DATE_INVALID
LN105855,2025-10,STALE_UPDATE
LN104853,2021-11,DOC_GAP
LN100902,2022-10,STATUS_INCONSISTENT
LN106903,2023-12,BALANCE_MISMATCH
LN108435,2024-09,STATUS_INCONSISTENT
LN104379,2024-11,STATUS_INCONSISTENT
LN106898,2025-11,STATUS_INCONSISTENT
LN108311,2022-02,STATUS_INCONSISTENT
LN103790,2022-08,DATE_INVALID
LN105143,2024-11,STATUS_INCONSISTENT
LN106686,2024-04,DOC_GAP
LN106258,2024-06,DATE_INVALID
LN100748,2024-04,STATUS_INCONSISTENT
LN105058,2023-12,STALE_UPDATE
LN103922,2024-01,STALE_UPDATE
LN107196,2022-12,STALE_UPDATE
LN108091,2023-07,STALE_UPDATE
LN108897,2024-12,STALE_UPDATE
LN106781,2024-04,STATUS_INCONSISTENT
LN107701,2024-07,STALE_UPDATE
LN105900,2025-10,BALANCE_MISMATCH
LN104003,2023-08,STALE_UPDATE
LN100461,2022-07,BALANCE_MISMATCH
LN104560,2024-08,BALANCE_MISMATCH
LN101013,2024-02,BALANCE_MISMATCH
LN100857,2024-07,STATUS_INCONSISTENT
LN108407,2024-04,DATE_INVALID
LN100174,2025-08,BALANCE_MISMATCH
LN106706,2021-07,BALANCE_MISMATCH
LN100120,2024-02,STATUS_INCONSISTENT
LN101032,2025-12,BALANCE_MISMATCH
LN100442,2022-10,BALANCE_MISMATCH
LN105722,2025-04,STATUS_INCONSISTENT
LN101659,2023-01,STALE_UPDATE
LN106258,2024-08,DUPLICATE_RECORD
LN102862,2025-08,DATE_INVALID
LN104799,2023-06,BALANCE_MISMATCH
LN105027,2022-04,DUPLICATE_RECORD
LN102032,2024-11,DUPLICATE_RECORD
LN102191,2023-04,STATUS_INCONSISTENT
LN103693,2024-05,STALE_UPDATE
LN106319,2025-10,STATUS_INCONSISTENT
LN104802,2023-01,STATUS_INCONSISTENT
LN107799,2023-08,STALE_UPDATE
LN108552,2023-11,STATUS_INCONSISTENT
LN104998,2025-05,DATE_INVALID
LN100552,2024-08,DUPLICATE_RECORD
LN101817,2025-10,STALE_UPDATE
LN101557,2024-04,STALE_UPDATE
LN104636,2025-10,STATUS_INCONSISTENT
LN105270,2025-08,STALE_UPDATE
LN107824,2024-11,DUPLICATE_RECORD
LN106763,2025-09,BALANCE_MISMATCH
LN103584,2025-01,STATUS_INCONSISTENT
LN104045,2025-07,DUPLICATE_RECORD
LN101858,2024-02,STATUS_INCONSISTENT
LN101015,2025-04,BALANCE_MISMATCH
LN106780,2025-07,DOC_GAP
LN103394,2025-12,DATE_INVALID
LN108600,2024-08,STATUS_INCONSISTENT
LN105425,2023-03,BALANCE_MISMATCH
LN106722,2023-09,DOC_GAP
LN104754,2024-03,STATUS_INCONSISTENT
LN107597,2024-01,STATUS_INCONSISTENT
LN107194,2025-08,DATE_INVALID
LN108090,2024-05,STALE_UPDATE
LN106255,2022-09,BALANCE_MISMATCH
LN107248,2025-05,STALE_UPDATE
LN104133,2025-01,DUPLICATE_RECORD
LN103115,2025-07,DUPLICATE_RECORD
LN107719,2025-11,STATUS_INCONSISTENT
LN103281,2025-11,STATUS_INCONSISTENT
LN101597,2024-03,DOC_GAP
LN100357,2025-04,STALE_UPDATE
LN105127,2023-08,DOC_GAP
LN106478,2024-05,BALANCE_MISMATCH
LN104099,2023-09,DOC_GAP
LN104237,2021-11,BALANCE_MISMATCH
LN103453,2025-01,STALE_UPDATE
LN106084,2024-04,BALANCE_MISMATCH
LN106203,2024-04,BALANCE_MISMATCH
LN105962,2024-08,DUPLICATE_RECORD
LN108956,2025-02,DATE_INVALID
LN108664,2024-12,BALANCE_MISMATCH
LN101855,2024-12,DATE_INVALID
LN103621,2025-01,STALE_UPDATE
LN101266,2023-02,DOC_GAP
LN103619,2023-08,DATE_INVALID
LN102322,2025-05,STATUS_INCONSISTENT
LN106118,2025-12,STALE_UPDATE
LN103272,2024-01,DOC_GAP
LN108404,2025-10,BALANCE_MISMATCH
LN100968,2025-10,STALE_UPDATE
LN103922,2024-12,BALANCE_MISMATCH
LN107863,2024-01,DOC_GAP
LN107402,2023-02,STALE_UPDATE
LN103685,2025-04,STALE_UPDATE
LN108698,2023-10,STATUS_INCONSISTENT
LN104079,2025-09,DATE_INVALID
LN101890,2023-12,STALE_UPDATE
LN104388,2024-09,STALE_UPDATE
LN102274,2023-01,DUPLICATE_RECORD
LN107123,2023-07,DATE_INVALID
LN101198,2024-09,BALANCE_MISMATCH
LN103396,2023-11,STATUS_INCONSISTENT
LN100899,2025-08,DUPLICATE_RECORD
LN107457,2024-02,STATUS_INCONSISTENT
LN101810,2024-03,BALANCE_MISMATCH
LN102431,2025-02,STATUS_INCONSISTENT
LN100124,2024-09,DOC_GAP
LN100015,2024-08,STATUS_INCONSISTENT
LN105856,2023-04,BALANCE_MISMATCH
LN106964,2024-08,DOC_GAP
LN104441,2023-04,STATUS_INCONSISTENT
LN108996,2025-05,BALANCE_MISMATCH
LN108281,2024-07,DATE_INVALID
LN103816,2023-05,BALANCE_MISMATCH
LN106722,2024-12,STATUS_INCONSISTENT
LN104656,2023-09,BALANCE_MISMATCH
LN101517,2023-10,BALANCE_MISMATCH
LN101918,2023-04,DUPLICATE_RECORD
LN106710,2024-07,DATE_INVALID
LN102926,2024-05,DOC_GAP
LN103862,2023-06,STATUS_INCONSISTENT
LN104866,2024-11,BALANCE_MISMATCH
LN106335,2024-11,BALANCE_MISMATCH
LN107584,2024-10,STALE_UPDATE
LN102410,2024-04,STATUS_INCONSISTENT
LN102082,2024-09,DATE_INVALID
LN100780,2025-03,BALANCE_MISMATCH
LN104117,2023-01,DOC_GAP
LN106972,2023-04,STATUS_INCONSISTENT
LN100847,2021-09,STATUS_INCONSISTENT
LN105996,2025-12,BALANCE_MISMATCH
LN108652,2024-04,STALE_UPDATE
LN102617,2022-12,DOC_GAP
LN108430,2022-09,DUPLICATE_RECORD
LN102494,2025-06,STATUS_INCONSISTENT
LN106885,2023-07,BALANCE_MISMATCH
LN108202,2025-04,STATUS_INCONSISTENT
LN106552,2024-10,STALE_UPDATE
LN102279,2025-11,DUPLICATE_RECORD
LN108730,2024-04,STATUS_INCONSISTENT
LN105517,2024-10,STATUS_INCONSISTENT
LN101709,2024-07,STATUS_INCONSISTENT
LN101437,2024-08,DUPLICATE_RECORD
LN108380,2022-11,STATUS_INCONSISTENT
LN102963,2022-07,STATUS_INCONSISTENT
LN101442,2025-02,DATE_INVALID
LN104797,2022-05,STATUS_INCONSISTENT
LN103297,2025-03,STATUS_INCONSISTENT
LN106678,2025-05,BALANCE_MISMATCH
LN102650,2025-01,BALANCE_MISMATCH
LN108574,2024-12,DATE_INVALID
LN105995,2025-06,STATUS_INCONSISTENT
LN108128,2024-05,BALANCE_MISMATCH
LN103249,2024-04,DOC_GAP
LN103261,2025-07,STALE_UPDATE
LN101558,2025-10,BALANCE_MISMATCH
LN106746,2023-02,DOC_GAP
LN105404,2023-05,DATE_INVALID
LN106048,2023-03,STATUS_INCONSISTENT
LN104190,2023-05,BALANCE_MISMATCH
LN103253,2025-03,STALE_UPDATE
LN107876,2023-06,STALE_UPDATE
LN106478,2024-11,STATUS_INCONSISTENT
LN107271,2023-09,BALANCE_MISMATCH
LN100414,2023-11,STATUS_INCONSISTENT
LN101847,2025-06,STALE_UPDATE
LN104978,2024-09,BALANCE_MISMATCH
LN101290,2024-07,DUPLICATE_RECORD
LN105535,2024-12,DUPLICATE_RECORD
LN102501,2023-01,STALE_UPDATE
LN105555,2023-06,BALANCE_MISMATCH
LN108723,2025-06,DOC_GAP
LN103302,2025-10,DATE_INVALID
LN100978,2024-01,DATE_INVALID
LN105289,2024-03,STATUS_INCONSISTENT
LN105689,2025-01,STATUS_INCONSISTENT
LN107552,2023-04,DOC_GAP
LN104452,2025-10,DATE_INVALID
LN103564,2025-05,BALANCE_MISMATCH
LN106846,2022-12,DOC_GAP
LN107923,2024-05,DOC_GAP
LN103611,2025-03,DATE_INVALID
LN103332,2023-10,STALE_UPDATE
LN100858,2024-10,DUPLICATE_RECORD
LN104709,2024-06,STATUS_INCONSISTENT
LN108178,2025-01,DUPLICATE_RECORD
LN105679,2024-12,STATUS_INCONSISTENT
LN101787,2022-07,BALANCE_MISMATCH
LN108811,2024-03,STALE_UPDATE
LN106862,2023-11,STALE_UPDATE
LN107975,2023-05,DUPLICATE_RECORD
LN105116,2022-06,STALE_UPDATE
LN100900,2023-07,DATE_INVALID
LN108575,2023-09,STALE_UPDATE
LN105928,2022-02,BALANCE_MISMATCH
LN102409,2025-02,STATUS_INCONSISTENT
LN106524,2025-09,STALE_UPDATE
LN106961,2025-02,BALANCE_MISMATCH
LN101893,2025-09,STATUS_INCONSISTENT
LN101597,2025-12,STATUS_INCONSISTENT
LN107018,2024-10,STATUS_INCONSISTENT
LN103207,2024-06,DATE_INVALID
LN108075,2024-09,STALE_UPDATE
LN108247,2024-05,BALANCE_MISMATCH
LN100183,2025-04,STATUS_INCONSISTENT
LN100479,2022-01,STATUS_INCONSISTENT
LN103037,2023-06,DOC_GAP
LN104915,2025-04,DUPLICATE_RECORD
LN102602,2025-04,STALE_UPDATE
LN100838,2022-05,DATE_INVALID
LN103028,2025-11,STATUS_INCONSISTENT
LN105133,2023-03,DATE_INVALID
LN104479,2023-10,STALE_UPDATE
LN104945,2024-10,STALE_UPDATE
LN102816,2024-10,BALANCE_MISMATCH
LN105610,2025-08,DUPLICATE_RECORD
LN106274,2024-08,DUPLICATE_RECORD
LN102336,2023-04,DOC_GAP
LN102853,2025-01,BALANCE_MISMATCH
LN100130,2024-03,BALANCE_MISMATCH
LN104128,2024-12,DOC_GAP
LN106514,2025-03,STATUS_INCONSISTENT
LN106202,2022-09,STATUS_INCONSISTENT
LN108027,2022-12,BALANCE_MISMATCH
LN103264,2024-04,STATUS_INCONSISTENT
LN107763,2025-06,BALANCE_MISMATCH
LN104843,2022-05,STALE_UPDATE
LN107033,2025-08,BALANCE_MISMATCH
LN107033,2025-03,DATE_INVALID
LN103446,2025-02,DOC_GAP
LN103032,2024-03,DUPLICATE_RECORD
LN101730,2024-04,DATE_INVALID
LN101306,2025-11,DOC_GAP
LN104059,2024-08,BALANCE_MISMATCH
LN107489,2024-07,DATE_INVALID
LN101996,2024-01,DUPLICATE_RECORD
LN105398,2025-09,DUPLICATE_RECORD
LN107030,2024-09,BALANCE_MISMATCH
LN101580,2023-01,DOC_GAP
LN103669,2024-11,STALE_UPDATE
LN102704,2024-05,DOC_GAP
LN102170,2022-01,BALANCE_MISMATCH
LN107699,2024-05,BALANCE_MISMATCH
LN102121,2025-05,DOC_GAP
LN105340,2024-08,STATUS_INCONSISTENT
LN103372,2023-05,STATUS_INCONSISTENT
LN101317,2024-06,BALANCE_MISMATCH
LN105250,2022-02,DOC_GAP
LN101572,2024-01,STATUS_INCONSISTENT
LN100020,2024-02,DATE_INVALID
LN105259,2024-05,BALANCE_MISMATCH
LN107204,2024-05,DATE_INVALID
LN101788,2024-06,STATUS_INCONSISTENT
LN103467,2024-05,DATE_INVALID
LN101805,2025-04,STALE_UPDATE
LN103655,2025-01,STALE_UPDATE
LN104167,2025-05,DOC_GAP
LN104927,2024-02,BALANCE_MISMATCH
LN103193,2022-08,BALANCE_MISMATCH
LN100997,2025-01,DUPLICATE_RECORD
LN108913,2023-09,BALANCE_MISMATCH
LN106866,2023-01,STATUS_INCONSISTENT
LN103107,2025-02,STATUS_INCONSISTENT
LN100460,2024-04,STALE_UPDATE
LN105618,2025-07,BALANCE_MISMATCH
LN100664,2025-10,STATUS_INCONSISTENT
LN104159,2025-09,STALE_UPDATE
LN100511,2024-07,STALE_UPDATE
LN105838,2024-04,BALANCE_MISMATCH
LN106942,2024-07,STATUS_INCONSISTENT
LN101360,2022-03,STALE_UPDATE
LN101957,2024-01,STATUS_INCONSISTENT
LN105943,2025-09,DATE_INVALID
LN101514,2023-09,STALE_UPDATE
LN104893,2022-05,BALANCE_MISMATCH
LN108779,2025-06,DUPLICATE_RECORD
LN104861,2025-11,STALE_UPDATE
LN105138,2022-11,STALE_UPDATE
LN106217,2024-01,DUPLICATE_RECORD
LN102670,2025-04,STALE_UPDATE
LN107535,2022-12,BALANCE_MISMATCH
LN107035,2022-06,DUPLICATE_RECORD
LN105815,2024-04,STATUS_INCONSISTENT
LN101525,2022-09,DUPLICATE_RECORD
LN103791,2023-04,DATE_INVALID
LN105453,2024-04,DOC_GAP
LN104632,2024-09,STATUS_INCONSISTENT
LN107975,2024-05,STALE_UPDATE
LN107780,2025-03,STATUS_INCONSISTENT
LN100262,2023-07,BALANCE_MISMATCH
LN101903,2025-02,STATUS_INCONSISTENT
LN105738,2022-06,DATE_INVALID
LN102984,2024-11,DATE_INVALID
LN100486,2024-05,STATUS_INCONSISTENT
LN103834,2023-06,STALE_UPDATE
LN103043,2025-12,STATUS_INCONSISTENT
LN107219,2024-02,BALANCE_MISMATCH
LN107528,2025-12,STATUS_INCONSISTENT
LN100248,2025-12,BALANCE_MISMATCH
LN107236,2025-06,STATUS_INCONSISTENT
LN107065,2023-09,DOC_GAP
LN102460,2024-09,STALE_UPDATE
LN108377,2021-10,DOC_GAP
LN101662,2024-10,DUPLICATE_RECORD
LN108394,2022-06,STALE_UPDATE
LN100384,2023-11,DATE_INVALID
LN106328,2025-05,STALE_UPDATE
LN104636,2025-03,BALANCE_MISMATCH
LN103733,2025-02,DOC_GAP
LN100305,2023-10,STATUS_INCONSISTENT
LN107969,2024-08,DUPLICATE_RECORD
LN102171,2025-01,STALE_UPDATE
LN101669,2024-01,BALANCE_MISMATCH
LN106539,2024-12,BALANCE_MISMATCH
LN100804,2025-12,DOC_GAP
LN108476,2025-04,BALANCE_MISMATCH
LN107089,2023-12,BALANCE_MISMATCH
LN102237,2023-11,STALE_UPDATE
LN107625,2025-05,STALE_UPDATE
LN102763,2023-02,BALANCE_MISMATCH
LN106188,2024-02,STALE_UPDATE
LN106773,2024-01,DUPLICATE_RECORD
LN100975,2025-06,STALE_UPDATE
LN104229,2025-09,BALANCE_MISMATCH
LN103123,2024-02,DOC_GAP
LN102810,2023-08,DUPLICATE_RECORD
LN108150,2024-05,BALANCE_MISMATCH
LN103083,2025-02,STATUS_INCONSISTENT
LN105779,2022-07,BALANCE_MISMATCH
LN101420,2024-12,DOC_GAP
LN101773,2023-04,BALANCE_MISMATCH
LN103164,2023-08,DUPLICATE_RECORD
LN102156,2023-09,DATE_INVALID
LN101128,2025-05,DUPLICATE_RECORD
LN104580,2024-02,BALANCE_MISMATCH
LN100273,2025-01,BALANCE_MISMATCH
LN106115,2025-05,BALANCE_MISMATCH
LN101668,2024-02,DATE_INVALID
LN108750,2025-09,STATUS_INCONSISTENT
LN101531,2022-03,STATUS_INCONSISTENT
LN101240,2023-09,STATUS_INCONSISTENT
LN107742,2024-06,BALANCE_MISMATCH
LN104708,2025-12,STATUS_INCONSISTENT
LN102161,2023-11,DATE_INVALID
LN104111,2025-04,STALE_UPDATE
LN108208,2023-05,DATE_INVALID
LN100086,2025-07,BALANCE_MISMATCH
LN102426,2022-04,STATUS_INCONSISTENT
LN106885,2025-05,STATUS_INCONSISTENT
LN100972,2023-03,BALANCE_MISMATCH
LN103169,2024-05,DATE_INVALID
LN104110,2024-11,DATE_INVALID
LN105190,2024-03,BALANCE_MISMATCH
LN102343,2024-09,BALANCE_MISMATCH
LN108150,2025-06,DATE_INVALID
LN100194,2025-01,BALANCE_MISMATCH
LN106752,2025-12,STALE_UPDATE
LN108598,2024-04,STALE_UPDATE
LN107792,2025-01,STALE_UPDATE
LN101676,2024-04,DUPLICATE_RECORD
LN105215,2025-04,DUPLICATE_RECORD
LN103821,2023-11,BALANCE_MISMATCH
LN107543,2025-08,DOC_GAP
LN103800,2025-12,STATUS_INCONSISTENT
LN101676,2023-04,BALANCE_MISMATCH
LN101075,2023-04,STALE_UPDATE
LN100956,2024-09,DUPLICATE_RECORD
LN103857,2024-11,DATE_INVALID
LN105535,2025-07,DUPLICATE_RECORD
LN101451,2021-10,STALE_UPDATE
LN103257,2022-05,DATE_INVALID
LN103387,2024-06,STALE_UPDATE
LN104633,2024-12,DATE_INVALID
LN100101,2024-04,DOC_GAP
LN103245,2024-07,STALE_UPDATE
LN108153,2024-04,BALANCE_MISMATCH
LN102057,2024-08,BALANCE_MISMATCH
LN101879,2022-06,STATUS_INCONSISTENT
LN100568,2024-10,STALE_UPDATE
LN105679,2024-01,DOC_GAP
LN100823,2024-10,DUPLICATE_RECORD
LN108133,2022-09,BALANCE_MISMATCH
LN104180,2024-06,STATUS_INCONSISTENT
LN107757,2024-08,STATUS_INCONSISTENT
LN101826,2021-11,STATUS_INCONSISTENT
LN103624,2025-02,STATUS_INCONSISTENT
LN108006,2023-09,STALE_UPDATE
LN102283,2025-03,DUPLICATE_RECORD
LN104649,2023-09,DOC_GAP
LN105745,2022-06,BALANCE_MISMATCH
LN102504,2021-11,STALE_UPDATE
LN104623,2022-11,STALE_UPDATE
LN102558,2024-03,DUPLICATE_RECORD
LN101247,2024-10,STALE_UPDATE
LN103356,2022-08,DOC_GAP
LN104930,2023-10,DATE_INVALID
LN108616,2025-09,STATUS_INCONSISTENT
LN100522,2025-10,DOC_GAP
LN106049,2023-06,DATE_INVALID
LN106592,2025-09,BALANCE_MISMATCH
LN107912,2025-09,BALANCE_MISMATCH
LN101507,2024-10,STATUS_INCONSISTENT
LN105521,2024-11,DATE_INVALID
LN103800,2025-01,BALANCE_MISMATCH
LN108518,2024-12,DATE_INVALID
