loan_id,update_month,is_true_conflict
LN100569,2025-10,1
LN105822,2025-10,0
LN101867,2025-08,0
LN102992,2023-06,0
LN100478,2025-06,0
LN101947,2025-05,1
LN107347,2025-02,1
LN104633,2023-11,0
LN104200,2024-02,0
LN103183,2025-07,0
LN106892,2024-03,0
LN103773,2022-07,0
LN106698,2022-08,1
LN100453,2022-02,0
LN100836,2024-04,0
LN100684,2022-03,0
LN108331,2022-06,0
LN106624,2024-05,0
LN108380,2022-12,1
LN100099,2025-01,0
LN100387,2024-06,0
LN105894,2025-08,0
LN107980,2025-02,1
LN106917,2022-08,0
LN101937,2024-08,0
LN102044,2025-05,0
LN100124,2025-07,0
LN102733,2023-01,0
LN107835,2024-11,0
LN106689,2025-10,0
LN106595,2023-09,1
LN102562,2024-03,1
LN106419,2024-01,1
LN105784,2025-04,1
LN106694,2025-09,0
LN106542,2025-07,0
LN107788,2024-10,1
LN101288,2023-10,0
LN101362,2023-11,0
LN107829,2023-03,1
LN103636,2023-05,0
LN104398,2021-12,0
LN103240,2022-12,0
LN105341,2023-09,1
LN101819,2024-02,0
LN102134,2025-08,0
LN105232,2023-07,0
LN108550,2025-07,0
LN103115,2024-12,0
LN103130,2024-03,0
LN100868,2025-04,0
LN100833,2022-04,1
LN101879,2023-06,0
LN108988,2025-01,0
LN103773,2022-11,0
LN108942,2025-06,0
LN107563,2025-01,1
LN107412,2024-07,0
LN101443,2025-10,1
LN105000,2024-04,1
LN102488,2025-03,1
LN100623,2024-09,0
LN100577,2025-11,0
LN104371,2024-02,0
LN104397,2024-03,0
LN102763,2025-12,0
LN102290,2025-06,0
LN100727,2023-06,0
LN105525,2025-04,1
LN106758,2024-11,1
LN100579,2022-02,0
LN102591,2023-08,0
LN108671,2022-08,1
LN103920,2025-01,0
LN107188,2024-04,0
LN105152,2024-04,1
LN103145,2025-03,0
LN105952,2023-10,1
LN107576,2025-12,0
LN102263,2025-09,0
LN100990,2025-09,0
LN100762,2025-02,0
LN102202,2023-04,0
LN102852,2024-05,0
LN106210,2023-02,1
LN104290,2022-07,0
LN104169,2024-12,0
LN103658,2024-01,0
LN102075,2024-05,0
LN105608,2025-07,0
LN103925,2023-09,0
LN100507,2023-05,1
LN101007,2024-05,0
LN107801,2023-06,1
LN108781,2022-11,0
LN101696,2024-02,0
LN107180,2024-09,1
LN108321,2025-09,0
LN105529,2024-06,0
LN101621,2023-07,0
LN106212,2024-05,0
LN103756,2024-03,0
LN107346,2025-12,0
LN101477,2025-12,0
LN106871,2025-02,0
LN105146,2025-01,1
LN104218,2024-06,0
LN102628,2025-02,0
LN107194,2024-08,0
LN108406,2021-10,0
LN100093,2024-12,0
LN102528,2024-09,1
LN100995,2025-01,0
LN107995,2025-04,0
LN107910,2023-05,0
LN102473,2023-09,0
LN107506,2024-09,0
LN102909,2023-09,0
LN106345,2025-01,0
LN103727,2024-06,0
LN101056,2024-02,1
LN101949,2024-08,0
LN100702,2022-03,0
LN105837,2024-03,0
LN108563,2022-10,0
LN100237,2024-08,1
LN107345,2022-07,0
LN101925,2025-11,0
LN100542,2024-05,0
LN103593,2023-07,0
LN100383,2023-12,0
LN102686,2023-03,1
LN105887,2024-09,0
LN103451,2025-02,0
LN101977,2025-11,0
LN100407,2025-11,0
LN105681,2025-11,1
LN108431,2025-10,1
LN104607,2025-02,1
LN102582,2025-04,0
LN101179,2023-03,1
LN107597,2024-10,0
LN103613,2025-04,0
LN104516,2024-05,0
LN106960,2024-03,0
LN102222,2025-02,0
LN104386,2022-11,0
LN107273,2025-04,0
LN104162,2025-06,0
LN102182,2024-12,0
LN108201,2023-08,1
LN102537,2023-10,0
LN106577,2023-09,1
LN107113,2025-12,0
LN102432,2022-01,0
LN107615,2024-03,0
LN100624,2024-09,0
LN103786,2024-10,0
LN102803,2023-12,0
LN100412,2025-01,0
LN107375,2025-12,0
LN102575,2022-08,0
LN102734,2025-04,0
LN107026,2024-01,0
LN105233,2023-03,0
LN103641,2025-02,0
LN103990,2025-08,1
LN108939,2022-09,0
LN100701,2025-02,0
LN108495,2025-04,0
LN105677,2025-08,0
LN103792,2024-12,1
LN104586,2023-07,0
LN106185,2025-01,0
LN104669,2023-01,1
LN102858,2025-02,0
LN100338,2023-03,0
LN103316,2025-11,1
LN101851,2023-03,0
LN108933,2022-08,0
LN100687,2024-07,1
LN108656,2024-05,0
LN107120,2025-01,1
LN101501,2022-06,1
LN105198,2025-06,0
LN100525,2025-02,0
LN108175,2025-08,0
LN107848,2024-12,0
LN104937,2023-10,0
LN106034,2023-04,0
LN102255,2025-11,0
LN102250,2024-03,1
LN101879,2025-05,0
LN100272,2022-05,1
LN103617,2023-02,0
LN106535,2024-12,0
LN106438,2021-11,1
LN101849,2022-05,0
LN105771,2025-12,0
LN100206,2025-03,0
LN102399,2024-12,1
LN105616,2024-04,0
LN105803,2025-02,0
LN107612,2024-12,1
LN102645,2022-12,0
LN102292,2023-01,1
LN105083,2023-08,0
LN106284,2023-11,1
LN103296,2025-06,1
LN105795,2022-08,0
LN100764,2024-08,0
LN104116,2024-11,1
LN107796,2025-04,0
LN101403,2025-12,0
LN105322,2024-08,0
LN100538,2025-11,0
LN105224,2025-09,0
LN108088,2025-07,0
LN103956,2024-05,0
LN107220,2025-01,0
LN103593,2024-08,0
LN106639,2024-08,0
LN107446,2024-05,0
LN105047,2025-10,0
LN104171,2025-09,0
LN103092,2024-04,1
LN104757,2023-06,1
LN102711,2024-03,1
LN105176,2025-08,0
LN100703,2023-04,0
LN105581,2025-04,0
LN100345,2024-08,0
LN105604,2023-08,0
LN107748,2025-08,0
LN107207,2025-08,0
LN107509,2024-04,1
LN108719,2025-10,0
LN100178,2025-07,0
LN102352,2024-05,1
LN107075,2025-10,0
LN104772,2022-09,0
LN102529,2024-07,1
LN100264,2025-06,1
LN104477,2024-08,0
LN100758,2023-06,0
LN106975,2025-11,1
LN107992,2023-11,1
LN104080,2024-12,1
LN105621,2023-05,0
LN105266,2025-07,1
LN107844,2025-01,0
LN104081,2022-06,1
LN107466,2024-03,0
LN101952,2022-07,0
LN104589,2022-11,0
LN106239,2025-04,0
LN100322,2025-02,0
LN105598,2024-02,0
LN106926,2024-01,0
LN104718,2023-07,0
LN102620,2025-03,0
LN104060,2023-03,0
LN107349,2025-08,0
LN103405,2025-12,1
LN101930,2021-10,0
LN104064,2024-04,0
LN106927,2025-03,1
LN101163,2024-10,1
LN102812,2023-10,0
LN101951,2025-09,1
LN105510,2024-03,0
LN107759,2025-09,1
LN100077,2023-04,1
LN107032,2025-06,0
LN105621,2023-03,0
LN107118,2025-01,1
LN108597,2024-08,1
LN101336,2024-06,0
LN107710,2023-05,0
LN106117,2023-02,0
LN106591,2025-01,1
LN108604,2024-09,1
LN104592,2023-10,0
LN101949,2023-02,1
LN101900,2025-01,0
LN103083,2024-10,0
LN107943,2022-08,0
LN102811,2022-09,0
LN100017,2023-07,1
LN106397,2022-12,0
LN104559,2025-10,1
LN105396,2025-12,1
LN106616,2023-11,0
LN101635,2025-02,1
LN108870,2023-04,1
LN103811,2023-08,1
LN100017,2022-12,0
LN105627,2024-03,0
LN106437,2025-02,1
LN101216,2023-08,0
LN102660,2023-11,0
LN100513,2025-02,1
LN102579,2023-10,0
LN107291,2025-04,0
LN104404,2023-07,0
LN102115,2022-09,1
LN104050,2022-08,0
LN107525,2023-12,1
LN100320,2024-01,0
LN106210,2023-08,0
LN108671,2024-09,0
LN105814,2025-03,0
LN104212,2025-03,1
LN106798,2024-08,0
LN101772,2022-10,0
LN101888,2024-04,1
LN107688,2024-03,1
LN104325,2024-09,1
LN107024,2025-04,0
LN103890,2024-06,0
LN104181,2025-12,0
LN108662,2023-12,1
LN108199,2025-02,0
LN103138,2023-11,0
LN105632,2023-12,0
LN101031,2024-10,0
LN102091,2025-01,0
LN100528,2025-09,0
LN102407,2025-10,1
LN104175,2023-06,0
LN100949,2023-08,1
LN107647,2023-10,0
LN101689,2023-07,0
LN108453,2025-01,0
LN105428,2025-12,0
LN107799,2024-07,0
LN107906,2025-04,0
LN104359,2025-09,0
LN106340,2025-05,0
LN103707,2024-05,1
LN103523,2023-07,0
LN104638,2024-02,0
LN108981,2024-11,0
LN106164,2023-12,0
LN103431,2025-12,1
LN107235,2023-01,0
LN105357,2025-04,0
LN103241,2024-07,0
LN107974,2022-12,0
LN104392,2022-05,1
LN104909,2024-12,0
LN101403,2022-11,0
LN101373,2024-08,0
LN106758,2025-07,0
LN103051,2022-08,0
LN108121,2025-09,0
LN106750,2024-06,0
LN107184,2024-05,1
LN104177,2025-04,0
LN105845,2025-02,0
LN107888,2024-05,0
LN107311,2021-12,0
LN105598,2024-10,1
LN103506,2024-09,0
LN101861,2023-12,0
LN100517,2022-04,0
LN103780,2022-02,0
LN106317,2025-04,0
LN107201,2022-09,0
LN104968,2025-11,1
LN106312,2021-10,0
LN105931,2025-02,1
LN102202,2024-04,1
LN102235,2024-06,0
LN106075,2024-09,0
LN103194,2024-03,0
LN105138,2024-08,1
LN104912,2022-05,0
LN107701,2025-11,0
LN105237,2024-08,0
LN100137,2023-07,0
LN108065,2024-12,1
LN106538,2024-02,1
LN105812,2025-02,0
LN101016,2023-02,0
LN104062,2024-11,1
LN107770,2024-09,0
LN108278,2024-06,0
LN108017,2023-02,0
LN103277,2024-10,0
LN102063,2024-07,0
LN101123,2023-05,1
LN105428,2022-11,0
LN105842,2024-05,0
LN108967,2022-11,1
LN106825,2024-07,1
LN103371,2022-10,1
LN102579,2023-11,0
LN105892,2025-12,1
LN101278,2024-04,0
LN108917,2024-08,1
LN100899,2025-05,0
LN100988,2025-01,0
LN102795,2025-06,0
LN107143,2025-06,0
LN105209,2023-07,1
LN104383,2024-02,0
LN100014,2025-11,0
LN101535,2022-06,0
LN104975,2024-07,1
LN105370,2024-08,1
LN105168,2022-12,0
LN101655,2024-11,1
LN106795,2022-11,1
LN104717,2025-03,0
LN106114,2024-08,1
LN100633,2023-04,1
LN105708,2024-12,0
LN104301,2024-02,0
LN104874,2024-02,0
LN103398,2024-08,0
LN104402,2025-06,0
LN101244,2025-01,1
LN106417,2023-04,0
LN101783,2025-03,1
LN101106,2022-05,1
LN105686,2025-11,0
LN103929,2025-04,0
LN108277,2024-03,0
LN108425,2024-06,0
LN102745,2025-06,1
LN102202,2023-10,1
LN103629,2024-06,0
LN105555,2025-11,0
LN100024,2024-05,1
LN101167,2025-04,1
LN106103,2023-12,0
LN100927,2025-06,0
LN106094,2022-11,0
LN100080,2025-07,0
LN102811,2023-09,1
LN102497,2024-09,0
LN105895,2025-12,0
LN105460,2025-08,1
LN108741,2025-10,1
LN107548,2025-10,0
LN100086,2024-03,0
LN108684,2024-05,1
LN105212,2023-06,0
LN100197,2025-10,0
LN107944,2025-08,0
LN103069,2025-01,1
LN102499,2024-10,1
LN104243,2022-01,1
LN103074,2025-08,1
LN103743,2025-10,1
LN104705,2025-01,0
LN108507,2025-05,0
LN101481,2024-07,0
LN102682,2025-01,0
LN101521,2025-12,0
LN101022,2025-06,1
LN107400,2025-03,1
LN107360,2022-10,0
LN103241,2025-10,0
LN106156,2025-12,0
LN102193,2024-03,0
LN101186,2022-01,0
LN100783,2023-05,0
LN104464,2025-07,1
LN107601,2023-09,1
LN100540,2024-09,0
LN103821,2021-10,1
LN101482,2024-05,0
LN107566,2024-03,0
LN106044,2025-08,1
LN101463,2025-02,1
LN100882,2023-09,1
LN108508,2023-10,0
LN100031,2025-08,0
LN107503,2023-07,0
LN100283,2024-05,1
LN103840,2025-09,0
LN103724,2023-12,0
LN108042,2025-10,0
LN105571,2025-11,0
LN107670,2023-06,0
LN108609,2024-03,0
LN100016,2025-10,0
LN104626,2024-08,0
LN104870,2025-12,0
LN102018,2025-09,0
LN100341,2024-12,0
LN101259,2025-05,1
LN101852,2023-07,0
LN105353,2023-06,0
LN107242,2023-02,0
LN108184,2025-05,0
LN106015,2022-12,1
LN104977,2022-12,0
LN108344,2024-03,0
LN107549,2024-09,0
LN102342,2024-07,0
LN107446,2023-02,0
LN104752,2024-07,0
LN101371,2025-02,0
LN102908,2025-12,0
LN107722,2025-12,0
LN104186,2025-09,0
LN103298,2023-10,0
LN108299,2025-06,1
LN107830,2023-11,0
LN103883,2023-09,0
LN108801,2025-02,0
LN105255,2023-09,1
LN106179,2025-03,0
LN100546,2023-02,0
LN107763,2025-01,0
LN103995,2023-06,0
LN106385,2024-09,1
LN108142,2023-04,0
LN103367,2024-06,0
LN105753,2022-07,0
LN106488,2022-02,0
LN108447,2023-01,0
LN104461,2024-02,0
LN104554,2025-08,0
LN108834,2025-09,0
LN107535,2023-10,0
LN101501,2023-03,0
LN106229,2023-07,0
LN101760,2025-08,1
LN108442,2025-01,0
LN102883,2022-01,0
LN102079,2023-08,1
LN105274,2024-11,0
LN100338,2024-04,1
LN107045,2024-07,0
LN104247,2025-10,0
LN107789,2025-08,0
LN105677,2024-02,0
LN101574,2025-06,0
LN105625,2025-06,1
LN107179,2022-09,0
LN101099,2024-02,0
LN106798,2025-10,0
LN106673,2025-11,0
LN100537,2024-10,0
LN104568,2025-02,0
LN105698,2025-09,0
LN101604,2022-09,0
LN106052,2024-01,0
LN102354,2023-08,1
LN105008,2025-01,0
LN105812,2024-11,0
LN107800,2024-08,0
LN104014,2025-01,0
LN104040,2024-12,0
LN103823,2025-06,0
LN108156,2022-08,0
LN104964,2025-02,0
LN103689,2022-05,0
LN106670,2025-05,1
LN107189,2023-03,1
LN100810,2022-04,0
LN108369,2025-10,0
LN105115,2025-12,1
LN108557,2022-11,0
LN105465,2024-01,0
LN106632,2024-08,1
LN105157,2025-01,0
LN102814,2022-08,1
LN107362,2021-12,0
LN100436,2023-12,0
LN105407,2025-07,0
LN105274,2023-09,1
LN106575,2023-05,0
LN105700,2024-08,0
LN105673,2024-03,0
LN100203,2025-06,1
LN102039,2023-03,1
LN107598,2021-08,0
LN105192,2025-06,0
LN101114,2025-01,1
LN104182,2023-03,0
LN107393,2022-08,1
LN108119,2025-05,0
LN102081,2021-10,0
LN103857,2024-10,0
LN107187,2024-05,0
LN105616,2025-05,0
LN107969,2023-09,0
LN100287,2025-05,1
LN104829,2024-01,0
LN100847,2023-06,0
LN101766,2025-07,0
LN103602,2022-06,0
LN101003,2025-01,0
LN107567,2024-04,1
LN108717,2025-07,1
LN101132,2025-01,0
LN108866,2024-01,0
LN105304,2023-12,1
LN105279,2024-04,0
LN106190,2025-11,1
LN100430,2024-07,0
LN101748,2025-01,1
LN106614,2024-12,0
LN106110,2024-12,1
LN108056,2023-08,0
LN104340,2024-03,1
LN101031,2024-01,1
LN107586,2025-10,0
LN107592,2025-06,0
LN100464,2022-09,1
LN107366,2024-07,1
LN100535,2023-07,1
LN100698,2021-09,0
LN100868,2025-08,1
LN101049,2022-08,1
LN108302,2023-09,0
LN104865,2024-06,0
LN107188,2023-01,1
LN104902,2024-05,1
LN103134,2024-12,1
LN107170,2025-12,1
LN106246,2025-12,0
LN106469,2024-03,0
LN103877,2023-01,1
LN108994,2022-07,0
LN102441,2023-02,0
LN105011,2024-03,0
LN108256,2023-08,0
LN101768,2023-06,0
LN105638,2024-02,0
LN101799,2024-09,0
LN104983,2023-04,0
LN106640,2024-04,0
LN100734,2024-02,0
LN106562,2024-04,0
LN108601,2025-03,1
LN100393,2024-08,1
LN103143,2023-10,0
LN105088,2025-01,1
LN105557,2025-08,0
LN104656,2022-10,0
LN108869,2025-05,0
LN104167,2025-12,0
LN103602,2023-12,0
LN106762,2022-12,1
LN104164,2025-07,1
LN100000,2024-03,0
LN104720,2023-09,0
LN107826,2023-06,0
LN102568,2023-06,1
LN105506,2023-05,0
LN102743,2025-04,0
LN105912,2024-10,0
LN107901,2025-05,0
LN106568,2025-02,1
LN108120,2025-07,0
LN100085,2025-10,0
LN104620,2023-09,0
LN106061,2024-07,0
LN103255,2024-10,0
LN106717,2025-01,1
LN103809,2023-08,1
LN102779,2024-12,0
LN102718,2025-10,1
LN106977,2024-09,0
LN105566,2024-01,1
LN100071,2022-11,0
LN105365,2024-04,0
LN103691,2024-05,0
LN107737,2025-09,0
LN100532,2022-10,0
LN100501,2024-03,1
LN103992,2025-12,1
LN104126,2022-07,0
LN105256,2023-12,0
LN103754,2025-05,0
LN100253,2024-07,0
LN103723,2025-10,1
LN107511,2024-10,0
LN107614,2025-01,1
LN103170,2024-06,0
LN104268,2023-03,1
LN104589,2023-05,1
LN108764,2022-09,0
LN106666,2022-07,1
LN106909,2025-09,0
LN105851,2025-11,1
LN100454,2024-01,1
LN103241,2022-05,0
LN103141,2023-06,0
LN102320,2024-03,0
LN107328,2025-08,0
LN103416,2023-09,1
LN108751,2023-08,0
LN106249,2023-03,0
LN108333,2025-02,1
LN108546,2024-05,1
LN102751,2023-06,0
LN100415,2025-05,0
LN101268,2025-12,0
LN103863,2024-05,1
LN106639,2024-09,0
LN103239,2025-02,0
LN106214,2024-08,1
LN103540,2024-08,0
LN100304,2023-07,0
LN100389,2022-01,0
LN102602,2025-06,0
LN103176,2025-05,0
LN107779,2025-11,1
LN102825,2024-09,0
LN100095,2024-09,0
LN105708,2024-08,0
LN100840,2024-05,0
LN105815,2021-11,1
LN103912,2023-10,1
LN102602,2024-06,0
LN107650,2024-12,0
LN102007,2023-07,1
LN108402,2024-02,0
LN106582,2025-12,0
LN104277,2025-11,1
LN100961,2024-04,0
LN104725,2024-01,0
LN101076,2023-12,0
LN102529,2025-10,0
LN103296,2024-10,0
LN100126,2023-11,0
LN106766,2025-01,0
LN108947,2022-07,0
LN101350,2022-01,0
LN101339,2023-05,1
LN100577,2025-06,1
LN100788,2025-03,1
LN104732,2024-10,0
LN106305,2023-03,0
LN108991,2025-07,0
LN108266,2023-04,0
LN107912,2025-10,0
LN108470,2023-08,0
LN103133,2021-12,0
LN100805,2024-05,0
LN105218,2024-10,0
LN101753,2025-05,0
LN104118,2022-12,1
LN105790,2024-10,1
LN107105,2024-01,0
LN105336,2024-07,0
LN107319,2024-07,0
LN108189,2023-11,0
LN100476,2024-07,0
LN101037,2024-11,0
LN107987,2024-07,1
LN101618,2022-02,1
LN105011,2023-10,0
LN103715,2024-05,1
LN101363,2023-03,0
LN105587,2025-03,0
LN102412,2025-11,0
LN105384,2022-07,1
LN100091,2025-02,1
LN100763,2025-07,0
LN105894,2024-12,0
LN107560,2024-10,0
LN102668,2023-08,1
LN108495,2024-12,0
LN107673,2025-08,1
LN104069,2022-05,0
LN107548,2024-12,0
LN108495,2023-11,0
LN107873,2023-04,0
LN100665,2024-04,0
LN105023,2023-10,0
LN100444,2023-10,1
LN103447,2023-12,0
LN108105,2024-09,0
LN103807,2023-01,1
LN105777,2025-05,0
LN100082,2022-01,1
LN104082,2024-03,0
LN106897,2023-01,0
LN105413,2025-02,0
LN103576,2024-07,0
LN108031,2023-12,0
LN107629,2025-08,0
LN105428,2024-02,0
LN101706,2025-06,0
LN100349,2022-12,0
LN102064,2025-11,0
LN103621,2025-09,0
LN100075,2024-07,1
LN105245,2022-08,1
LN105788,2024-02,1
LN107902,2025-10,0
LN106736,2024-01,1
LN107330,2025-05,0
LN103581,2025-08,0
LN102786,2025-11,0
LN108431,2025-05,0
LN105263,2024-01,1
LN102301,2023-02,0
LN102475,2023-05,0
LN101329,2024-05,1
LN101840,2023-12,0
LN106320,2024-07,1
LN105584,2025-12,1
LN103709,2025-08,0
LN105241,2025-09,0
LN103695,2024-10,0
LN106312,2022-03,0
LN104028,2025-06,0
LN106864,2025-01,0
LN107656,2025-06,0
LN104033,2023-08,1
LN105418,2024-05,0
LN106267,2024-07,0
LN101687,2023-10,0
LN102967,2022-05,0
LN107369,2022-10,1
LN101868,2022-04,1
LN107802,2024-11,1
LN105792,2025-02,0
LN108701,2024-02,1
LN103689,2022-02,0
LN100902,2022-12,0
LN102415,2025-05,0
LN105668,2025-09,1
LN107519,2025-10,1
LN108197,2024-09,1
LN106640,2023-02,1
LN102641,2024-07,0
LN107527,2022-10,1
LN107433,2024-04,0
LN104767,2021-11,0
LN100096,2024-12,1
LN106047,2025-08,1
LN104362,2024-05,0
LN101654,2022-08,1
LN105204,2023-05,1
LN105370,2024-11,0
LN100374,2025-01,0
LN103968,2024-12,0
LN107777,2024-10,0
LN102389,2025-01,1
LN106700,2025-06,0
LN103115,2024-03,0
LN106305,2022-12,0
LN104808,2025-04,0
LN100307,2024-05,0
LN105711,2025-01,0
LN103858,2023-04,1
LN104728,2023-10,0
LN106248,2024-11,0
LN108591,2025-01,0
LN104525,2025-08,1
LN102533,2023-09,0
LN101479,2025-12,0
LN102367,2022-04,0
LN107928,2025-07,1
LN102998,2024-01,1
LN101874,2023-01,0
LN104953,2022-11,0
LN108156,2023-07,0
LN104532,2024-10,0
LN102996,2022-12,0
LN102104,2025-09,0
LN106507,2023-07,0
LN105077,2024-02,1
LN106605,2023-02,0
LN102866,2025-06,0
LN104999,2024-06,0
LN107550,2024-07,1
LN101875,2024-07,0
LN105572,2024-05,0
LN108539,2025-08,0
LN108134,2024-02,1
LN106089,2024-05,1
LN102493,2025-08,0
LN104530,2024-08,0
LN100279,2025-06,0
LN108089,2025-08,0
LN104913,2025-09,0
LN106230,2025-07,0
LN105058,2022-08,0
LN100947,2022-12,0
LN105275,2024-05,1
LN101451,2021-09,0
LN100580,2025-12,0
LN102635,2022-02,0
LN100035,2022-04,0
LN108044,2025-10,0
LN103508,2025-03,1
LN106082,2023-11,1
LN101178,2023-12,1
LN102923,2024-04,0
LN105609,2023-07,1
LN101783,2025-07,0
LN106252,2025-02,0
LN100831,2024-04,0
LN106204,2022-04,0
LN104100,2022-11,0
LN107927,2023-02,0
LN103160,2023-02,0
LN108382,2025-06,0
LN103509,2024-03,1
LN100657,2024-03,1
LN103797,2025-04,0
LN101875,2024-02,0
LN100714,2024-11,1
LN105521,2024-11,0
LN105960,2024-01,0
LN108009,2023-07,1
LN105392,2024-12,1
LN104083,2025-05,1
LN108521,2024-11,0
LN101944,2023-04,0
LN106318,2023-05,0
LN108037,2024-03,0
LN106707,2025-06,0
LN104407,2024-10,0
LN103496,2023-10,1
LN106619,2022-07,1
LN102992,2022-11,1
LN105076,2024-02,0
LN104698,2024-06,0
LN106531,2022-09,1
LN102884,2024-02,0
LN107933,2025-12,0
LN100031,2025-09,0
LN108440,2023-06,0
LN107061,2023-05,1
LN108368,2023-12,1
LN105638,2022-10,0
LN108254,2024-10,0
LN100849,2025-01,0
LN108629,2022-04,1
LN105492,2023-06,1
LN108159,2025-03,0
LN104220,2023-08,1
LN106420,2025-06,0
LN103463,2023-09,0
LN104730,2025-12,0
LN107611,2024-05,0
LN108801,2024-07,0
LN102466,2022-09,0
LN107717,2025-03,0
LN103314,2025-12,1
LN105826,2023-04,0
LN104736,2023-08,1
LN108315,2022-07,0
LN105563,2021-12,1
LN105578,2024-04,1
LN104416,2025-01,0
LN104749,2025-10,0
LN104178,2024-08,0
LN107457,2025-08,0
LN100989,2024-04,0
LN100396,2024-10,0
LN101644,2025-09,0
LN106509,2025-10,1
LN103500,2023-09,0
LN107649,2024-10,0
LN102157,2023-12,0
LN107984,2025-05,0
LN101992,2025-09,0
LN108734,2024-03,0
LN108673,2024-03,0
LN103030,2024-05,0
LN102435,2023-07,0
LN105239,2024-10,0
LN100305,2022-10,0
LN101677,2025-01,0
LN103647,2024-05,0
LN105320,2025-08,1
LN100407,2023-05,0
LN103133,2023-08,0
LN106707,2023-05,1
LN106489,2024-08,0
LN104237,2024-04,0
LN106492,2025-06,0
LN102538,2025-09,0
LN107124,2022-06,0
LN106289,2025-01,0
LN101365,2022-12,0
LN102555,2022-08,1
LN108931,2025-02,1
LN100487,2023-06,1
LN105557,2023-11,1
LN106821,2025-05,0
LN107245,2024-07,1
LN108746,2022-12,0
LN106041,2023-11,1
LN106257,2025-01,0
LN101062,2022-06,0
LN101026,2022-07,0
LN105060,2025-06,0
LN106455,2023-09,1
LN108581,2022-04,0
LN106932,2024-11,0
LN106637,2022-02,1
LN101977,2025-08,0
LN104878,2024-04,0
LN106734,2024-12,0
LN105387,2025-07,0
LN108128,2022-04,1
LN106455,2023-04,0
LN107312,2023-08,1
LN106509,2021-09,1
LN106312,2024-05,0
LN107032,2025-07,1
LN107606,2024-06,0
LN102806,2024-12,0
LN102704,2022-12,0
LN107283,2025-11,1
LN108443,2022-05,1
LN108204,2025-03,0
LN107993,2023-09,1
LN100035,2024-11,1
LN108661,2022-02,1
LN107288,2023-10,0
LN103923,2023-06,0
LN105703,2023-02,0
LN102815,2023-09,0
LN105887,2024-04,1
LN102016,2023-01,0
LN102142,2025-01,1
LN106395,2023-04,0
LN106049,2025-09,0
LN102477,2024-05,0
LN105206,2024-08,0
LN104384,2023-08,0
LN104492,2024-05,0
LN108937,2025-08,0
LN104704,2024-06,1
LN108139,2024-03,1
LN105034,2025-10,0
LN105461,2024-09,0
LN106066,2025-01,0
LN102878,2024-11,0
LN108196,2024-06,1
LN101560,2022-09,1
LN105772,2025-05,0
LN101349,2025-06,1
LN105957,2025-07,1
LN101428,2024-12,0
LN106862,2025-05,0
LN104527,2025-04,1
LN107605,2022-09,1
LN102890,2025-09,0
LN105126,2024-12,0
LN102771,2025-07,0
LN100841,2024-03,0
LN107422,2023-07,0
LN100890,2025-09,1
LN106900,2023-09,1
LN101865,2025-01,0
LN103142,2024-02,1
LN105859,2024-03,0
LN103311,2025-12,0
LN104142,2022-06,0
LN102166,2025-04,1
LN102150,2023-08,0
LN101315,2025-02,0
LN103432,2024-02,0
LN103500,2023-11,0
LN108388,2025-03,1
LN106449,2024-03,0
LN106864,2024-12,0
LN101299,2022-09,1
LN106169,2024-08,0
LN105916,2024-04,1
LN100351,2023-05,0
LN107008,2025-03,0
LN107778,2023-03,0
LN103410,2023-03,0
LN101438,2024-08,0
LN101534,2024-05,0
LN101723,2024-01,0
LN102009,2025-11,0
LN104083,2024-11,0
LN106830,2025-08,1
LN103145,2023-08,0
LN105178,2022-10,0
LN107609,2022-05,0
LN105491,2024-05,1
LN104957,2024-03,0
LN107196,2024-10,0
LN104095,2023-10,0
LN103331,2025-06,0
LN103716,2024-04,0
LN100565,2024-02,0
LN101084,2024-10,0
LN100090,2023-12,0
LN106415,2023-07,0
LN105519,2025-03,0
LN107369,2025-10,0
LN100076,2023-03,1
LN103467,2023-01,0
LN105743,2023-05,1
LN103481,2022-10,0
LN103471,2025-02,1
LN106779,2025-06,0
LN107035,2022-06,1
LN100687,2025-10,0
LN104366,2024-01,1
LN101806,2024-03,0
LN106492,2023-09,0
LN104565,2023-09,0
LN101864,2025-04,1
LN101025,2025-02,1
LN108856,2022-02,0
LN100276,2024-02,0
LN103586,2024-02,0
LN105323,2023-11,0
LN104586,2024-02,0
LN105603,2023-04,0
LN103857,2021-09,0
LN100378,2023-02,1
LN104516,2023-10,0
LN107626,2024-09,1
LN108206,2025-02,0
LN102506,2024-11,0
LN100822,2025-05,1
LN105846,2023-04,1
LN105140,2024-05,0
LN100458,2024-06,1
LN105385,2024-09,0
LN108970,2023-09,1
LN101638,2025-01,0
LN107504,2025-03,0
LN101761,2024-04,0
LN106261,2025-01,0
LN102971,2022-03,1
LN104785,2025-04,0
LN103898,2024-01,1
LN106733,2025-10,1
LN105163,2025-04,0
LN104188,2024-07,0
LN101816,2025-05,0
LN100380,2023-11,0
LN102617,2023-11,0
LN102261,2025-08,1
LN105829,2023-07,0
LN108582,2025-12,0
LN105830,2023-07,1
LN108640,2024-05,0
LN106154,2022-02,0
LN105305,2025-06,1
LN107836,2025-01,0
LN103862,2025-02,1
LN103009,2024-07,0
LN101595,2023-11,1
LN101664,2024-10,0
LN108961,2023-11,1
LN105624,2023-07,0
LN107367,2024-04,0
LN105682,2023-03,0
LN103956,2023-05,0
LN108589,2024-07,0
LN106660,2025-09,1
