loan_id,reporting_month,anomaly_score,exception_required_prob,exception_type_pred,rules_fired,trust_score,n_conflicts,iso_percentile
LN100014,2024-05,0.60843,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.7935
LN100014,2024-06,0.1211,0.00219,NONE,,1.0,0.0,0.8015
LN100014,2024-07,0.12177,0.00041,NONE,,1.0,0.0,0.8107
LN100014,2024-08,0.12273,0.00097,NONE,,1.0,0.0,0.8156
LN100014,2024-09,0.124,0.00044,NONE,,1.0,0.0,0.8255
LN100014,2024-10,0.12404,0.00097,NONE,,1.0,0.0,0.8244
LN100014,2024-11,0.1254,0.00059,NONE,,1.0,0.0,0.8344
LN100014,2024-12,0.12535,0.00093,NONE,,1.0,0.0,0.8332
LN100014,2025-01,0.12721,0.00093,NONE,,1.0,0.0,0.8456
LN100014,2025-02,0.12819,0.00096,NONE,,1.0,0.0,0.8521
LN100014,2025-03,0.13005,0.00061,NONE,,1.0,0.0,0.8654
LN100014,2025-04,0.62107,0.99851,DUPLICATE_RECORD,R008,0.64,0.0,0.8778
LN100014,2025-05,0.13283,0.00049,NONE,,1.0,0.0,0.8842
LN100014,2025-06,0.13465,0.00075,NONE,,1.0,0.0,0.8956
LN100015,2024-04,0.10986,0.00036,NONE,,1.0,0.0,0.7315
LN100015,2024-05,0.09889,0.00036,NONE,,1.0,0.0,0.6583
LN100015,2024-06,0.20317,0.05023,NONE,R007,0.88,0.0,0.6206
LN100015,2024-07,0.08674,0.00036,NONE,,1.0,0.0,0.5773
LN100015,2024-08,0.6198,0.99851,STATUS_INCONSISTENT,R004,0.64,0.0,0.8693
LN100015,2024-09,0.0863,0.00036,NONE,,1.0,0.0,0.5744
LN100015,2024-10,0.08788,0.00036,NONE,,1.0,0.0,0.5849
LN100015,2024-11,0.08803,0.00034,NONE,,1.0,0.0,0.5859
LN100015,2024-12,0.08947,0.00036,NONE,,1.0,0.0,0.5955
LN100015,2025-01,0.09266,0.0005,NONE,,1.0,0.0,0.6164
LN100015,2025-02,0.14989,0.02066,NONE,,1.0,0.0,0.9442
LN100016,2023-04,0.10012,0.00072,NONE,,1.0,0.0,0.6655
LN100016,2023-05,0.08099,0.00079,NONE,,1.0,0.0,0.5378
LN100016,2023-06,0.07433,0.00052,NONE,,1.0,0.0,0.4941
LN100016,2023-07,0.07306,0.00061,NONE,,1.0,0.0,0.4855
LN100016,2023-08,0.08026,0.00048,NONE,,1.0,0.0,0.5338
LN100016,2023-09,0.08639,0.00064,NONE,,1.0,0.0,0.5742
LN100016,2023-10,0.09075,0.00097,NONE,,1.0,0.0,0.6024
LN100016,2023-11,0.0994,0.00078,NONE,,1.0,0.0,0.6606
LN100016,2023-12,0.10397,0.00083,NONE,,1.0,0.0,0.6909
LN100016,2024-01,0.10836,0.00101,NONE,,1.0,0.0,0.7197
LN100016,2024-02,0.11374,0.00083,NONE,,1.0,0.0,0.756
LN100016,2024-03,0.11484,0.00083,NONE,,1.0,0.0,0.7634
LN100016,2024-04,0.11761,0.0008,NONE,,1.0,0.0,0.782
LN100016,2024-05,0.11947,0.00084,NONE,,1.0,0.0,0.7942
LN100016,2024-06,0.61496,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.837
LN100016,2024-07,0.12826,0.00132,NONE,,1.0,0.0,0.8515
LN100016,2024-08,0.13173,0.00076,NONE,,1.0,0.0,0.8762
LN100016,2024-09,0.13313,0.00093,NONE,,1.0,0.0,0.8851
LN100016,2024-10,0.71319,0.99851,STALE_UPDATE,"R006,R007",0.61,0.0,0.8919
LN100016,2024-11,0.62554,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.9076
LN100016,2024-12,0.13967,0.00082,NONE,,1.0,0.0,0.9289
LN100016,2025-01,0.141,0.00078,NONE,,1.0,0.0,0.9379
LN100016,2025-02,0.14244,0.00115,NONE,,1.0,0.0,0.9465
LN100016,2025-03,0.14394,0.00115,NONE,,1.0,0.0,0.9566
LN100016,2025-04,0.14473,0.0011,NONE,,1.0,0.0,0.9619
LN100016,2025-05,0.1462,0.00115,NONE,,1.0,0.0,0.9716
LN100016,2025-06,0.14675,0.00108,NONE,,1.0,0.0,0.9754
LN100017,2021-12,0.08422,0.00049,NONE,,1.0,0.0,0.5602
LN100017,2022-01,0.06504,0.00049,NONE,,1.0,0.0,0.4323
LN100017,2022-02,0.05128,0.00049,NONE,,1.0,0.0,0.3406
LN100017,2022-03,0.03574,0.0005,NONE,,1.0,0.0,0.2369
LN100017,2022-04,0.03223,0.00065,NONE,,1.0,0.0,0.2132
LN100017,2022-05,0.02939,0.00064,NONE,,1.0,0.0,0.1942
LN100017,2022-06,0.02042,0.00062,NONE,,1.0,0.0,0.1345
LN100017,2022-07,0.01953,0.00052,NONE,,1.0,0.0,0.1288
LN100017,2022-08,0.09395,0.00053,NONE,,1.0,0.0,0.6249
LN100017,2022-09,0.00085,0.00054,NONE,,1.0,0.0,0.0042
LN100017,2022-10,0.11095,0.05095,NONE,R007,0.88,0.0,0.0038
LN100017,2022-11,0.00495,0.0005,NONE,,1.0,0.0,0.0316
LN100017,2022-12,0.00321,0.00051,NONE,,1.0,0.0,0.0201
LN100017,2023-01,0.00281,0.00052,NONE,,1.0,0.0,0.0174
LN100017,2023-02,0.58272,0.99851,SOURCE_CONFLICT,R007,0.38,1.0,0.0221
LN100017,2023-03,0.00552,0.00048,NONE,,1.0,0.0,0.0355
LN100017,2023-04,0.00682,0.00046,NONE,,1.0,0.0,0.0443
LN100017,2023-05,0.59204,0.99851,SOURCE_CONFLICT,R007,0.38,1.0,0.0842
LN100017,2023-06,0.62334,0.99851,BALANCE_MISMATCH,R001,0.64,0.0,0.8929
LN100017,2023-07,0.51294,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.1569
LN100017,2023-08,0.02734,0.00044,NONE,,1.0,0.0,0.1811
LN100017,2023-09,0.02868,0.00046,NONE,,1.0,0.0,0.19
LN100017,2023-10,0.03015,0.0006,NONE,,1.0,0.0,0.1994
LN100017,2023-11,0.0412,0.00066,NONE,,1.0,0.0,0.2729
LN100017,2023-12,0.04264,0.00065,NONE,,1.0,0.0,0.2825
LN100017,2024-01,0.05132,0.00055,NONE,,1.0,0.0,0.3406
LN100017,2024-02,0.05953,0.00077,NONE,,1.0,0.0,0.3948
LN100017,2024-03,0.06524,0.00046,NONE,,1.0,0.0,0.4337
LN100017,2024-04,0.07324,0.00029,NONE,,1.0,0.0,0.4875
LN100017,2024-05,0.08559,0.0003,NONE,,1.0,0.0,0.5698
LN100017,2024-06,0.09511,0.0003,NONE,,1.0,0.0,0.6333
LN100017,2024-07,0.10456,0.0003,NONE,,1.0,0.0,0.6962
LN100017,2024-08,0.13446,0.0003,NONE,,1.0,0.0,0.8956
LN100017,2024-09,0.1177,0.0003,NONE,,1.0,0.0,0.7839
LN100017,2024-10,0.12047,0.0003,NONE,,1.0,0.0,0.8024
LN100017,2024-11,0.12253,0.00029,NONE,,1.0,0.0,0.8161
LN100017,2024-12,0.12336,0.0003,NONE,,1.0,0.0,0.8216
LN100017,2025-01,0.12486,0.0003,NONE,,1.0,0.0,0.8316
LN100017,2025-02,0.12705,0.00028,NONE,,1.0,0.0,0.8462
LN100017,2025-03,0.22549,0.01845,NONE,R007,0.88,0.0,0.854
LN100017,2025-04,0.1305,0.00028,NONE,,1.0,0.0,0.8693
LN100017,2025-05,0.13211,0.00033,NONE,,1.0,0.0,0.8798
LN100017,2025-06,0.13348,0.00033,NONE,,1.0,0.0,0.889
LN100018,2024-06,0.57484,0.99851,DUPLICATE_RECORD,R008,0.64,0.0,0.5696
LN100018,2024-07,0.06849,0.00096,NONE,,1.0,0.0,0.4541
LN100018,2024-08,0.05396,0.00044,NONE,,1.0,0.0,0.3585
LN100018,2024-09,0.04632,0.00041,NONE,,1.0,0.0,0.3077
LN100018,2024-10,0.04755,0.00043,NONE,,1.0,0.0,0.3159
LN100018,2024-11,0.04679,0.00043,NONE,,1.0,0.0,0.3108
LN100018,2024-12,0.04899,0.00043,NONE,,1.0,0.0,0.3254
LN100018,2025-01,0.05269,0.00038,NONE,,1.0,0.0,0.3503
LN100018,2025-02,0.05367,0.00036,NONE,,1.0,0.0,0.3568
LN100018,2025-03,0.05673,0.00039,NONE,,1.0,0.0,0.3772
LN100018,2025-04,0.06452,0.00038,NONE,,1.0,0.0,0.4291
LN100018,2025-05,0.07006,0.00038,NONE,,1.0,0.0,0.4661
LN100018,2025-06,0.07568,0.0004,NONE,,1.0,0.0,0.5035
LN100019,2023-01,0.08803,0.00066,NONE,,1.0,0.0,0.5851
LN100019,2023-02,0.06854,0.00057,NONE,,1.0,0.0,0.4554
LN100019,2023-03,0.54322,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.3588
LN100019,2023-04,0.03594,0.00055,NONE,,1.0,0.0,0.2381
LN100019,2023-05,0.02843,0.00044,NONE,,1.0,0.0,0.1884
LN100019,2023-06,0.12345,0.02321,NONE,R007,0.88,0.0,0.1611
LN100019,2023-07,0.02369,0.00061,NONE,,1.0,0.0,0.1563
LN100019,2023-08,0.02258,0.00061,NONE,,1.0,0.0,0.1489
LN100019,2023-09,0.02093,0.00065,NONE,,1.0,0.0,0.1378
LN100019,2023-10,0.01931,0.00069,NONE,,1.0,0.0,0.1269
LN100019,2023-11,0.02117,0.00073,NONE,,1.0,0.0,0.1392
LN100019,2023-12,0.02565,0.00091,NONE,,1.0,0.0,0.1685
LN100019,2024-01,0.03333,0.00089,NONE,,1.0,0.0,0.2198
LN100019,2024-02,0.03798,0.00061,NONE,,1.0,0.0,0.2516
LN100019,2024-03,0.04823,0.00057,NONE,,1.0,0.0,0.32
LN100019,2024-04,0.54801,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.3907
LN100019,2024-05,0.06667,0.00064,NONE,,1.0,0.0,0.4427
LN100019,2024-06,0.07364,0.00055,NONE,,1.0,0.0,0.4894
LN100019,2024-07,0.07772,0.0008,NONE,,1.0,0.0,0.516
LN100019,2024-08,0.08494,0.00129,NONE,,1.0,0.0,0.5628
LN100019,2024-09,0.0896,0.00078,NONE,,1.0,0.0,0.5952
LN100019,2024-10,0.0909,0.00075,NONE,,1.0,0.0,0.604
LN100019,2024-11,0.09847,0.00462,NONE,,1.0,0.0,0.6441
LN100019,2024-12,0.11856,0.03467,NONE,,1.0,0.0,0.698
LN100019,2025-01,0.111,0.00754,NONE,,1.0,0.0,0.7199
LN100019,2025-02,0.11137,0.00552,NONE,,1.0,0.0,0.7277
LN100019,2025-03,0.21621,0.03574,NONE,R007,0.88,0.0,0.7461
LN100019,2025-04,0.11707,0.00508,NONE,,1.0,0.0,0.7669
LN100019,2025-05,0.1189,0.0011,NONE,,1.0,0.0,0.7898
LN100019,2025-06,0.12103,0.0013,NONE,,1.0,0.0,0.8034
LN100020,2023-04,0.77059,0.99851,DUPLICATE_RECORD,R008,0.39,2.0,0.6746
LN100020,2023-05,0.08323,0.00053,NONE,,1.0,0.0,0.5535
LN100020,2023-06,0.07263,0.00053,NONE,,1.0,0.0,0.4828
LN100020,2023-07,0.06266,0.00072,NONE,,1.0,0.0,0.4158
LN100020,2023-08,0.05373,0.00056,NONE,,1.0,0.0,0.3567
LN100020,2023-09,0.05054,0.00045,NONE,,1.0,0.0,0.3358
LN100020,2023-10,0.76534,0.99851,DATE_INVALID,"R003,R006,R007",0.25,0.0,0.6396
LN100020,2023-11,0.53686,0.99851,STALE_UPDATE,R006,0.779,0.0,0.3164
LN100020,2023-12,0.05729,0.0005,NONE,,1.0,0.0,0.3806
LN100020,2024-01,0.05157,0.00064,NONE,,1.0,0.0,0.3421
LN100020,2024-02,0.67792,0.99851,DATE_INVALID,"R003,R006",0.37,0.0,0.6568
LN100020,2024-03,0.06239,0.00097,NONE,,1.0,0.0,0.4134
LN100020,2024-04,0.06546,0.00106,NONE,,1.0,0.0,0.4336
LN100020,2024-05,0.18005,0.04337,NONE,R007,0.88,0.0,0.4847
LN100020,2024-06,0.08202,0.00068,NONE,,1.0,0.0,0.545
LN100020,2024-07,0.1215,0.00046,NONE,,1.0,0.0,0.8087
LN100020,2024-08,0.13492,0.00044,NONE,,1.0,0.0,0.8983
LN100020,2024-09,0.14526,0.00042,NONE,,1.0,0.0,0.9673
LN100020,2024-10,0.14836,0.00212,NONE,,1.0,0.0,0.9834
LN100021,2022-10,0.08132,0.00083,NONE,,1.0,0.0,0.5399
LN100021,2022-11,0.05674,0.00061,NONE,,1.0,0.0,0.3767
LN100021,2022-12,0.04055,0.00049,NONE,,1.0,0.0,0.269
LN100021,2023-01,0.02526,0.00094,NONE,,1.0,0.0,0.1659
LN100021,2023-02,0.01326,0.00061,NONE,,1.0,0.0,0.0868
LN100021,2023-03,0.01381,0.00071,NONE,,1.0,0.0,0.0901
LN100021,2023-04,0.00717,0.00061,NONE,,1.0,0.0,0.0462
LN100021,2023-05,0.00535,0.00062,NONE,,1.0,0.0,0.034
LN100021,2023-06,0.00619,0.00064,NONE,,1.0,0.0,0.0396
LN100021,2023-07,0.00231,0.00057,NONE,,1.0,0.0,0.0139
LN100021,2023-08,0.10222,0.01827,NONE,R007,0.88,0.0,0.0328
LN100021,2023-09,0.009,0.00063,NONE,,1.0,0.0,0.0583
LN100021,2023-10,0.01114,0.00056,NONE,,1.0,0.0,0.0728
LN100021,2023-11,0.01679,0.00129,NONE,,1.0,0.0,0.1085
LN100021,2023-12,0.0196,0.00048,NONE,,1.0,0.0,0.1294
LN100021,2024-01,0.02192,0.0004,NONE,,1.0,0.0,0.1451
LN100021,2024-02,0.02995,0.00039,NONE,,1.0,0.0,0.1987
LN100021,2024-03,0.04208,0.0004,NONE,,1.0,0.0,0.2795
LN100021,2024-04,0.04404,0.0004,NONE,,1.0,0.0,0.2925
LN100021,2024-05,0.54219,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.3519
LN100021,2024-06,0.54467,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.3684
LN100021,2024-07,0.06147,0.00112,NONE,,1.0,0.0,0.4068
LN100021,2024-08,0.06707,0.0004,NONE,,1.0,0.0,0.446
LN100021,2024-09,0.07806,0.00078,NONE,,1.0,0.0,0.5183
LN100021,2024-10,0.08441,0.00044,NONE,,1.0,0.0,0.5615
LN100021,2024-11,0.08911,0.00044,NONE,,1.0,0.0,0.5929
LN100021,2024-12,0.09616,0.0004,NONE,,1.0,0.0,0.64
LN100021,2025-01,0.09835,0.00065,NONE,,1.0,0.0,0.6539
LN100021,2025-02,0.10415,0.00038,NONE,,1.0,0.0,0.6933
LN100021,2025-03,0.10894,0.00038,NONE,,1.0,0.0,0.7253
LN100021,2025-04,0.11318,0.00036,NONE,,1.0,0.0,0.7536
LN100021,2025-05,0.11994,0.00036,NONE,,1.0,0.0,0.7987
LN100021,2025-06,0.12493,0.00036,NONE,,1.0,0.0,0.8319
LN100022,2022-02,0.08475,0.00083,NONE,,1.0,0.0,0.5628
LN100022,2022-03,0.06732,0.0005,NONE,,1.0,0.0,0.4475
LN100022,2022-04,0.05633,0.00053,NONE,,1.0,0.0,0.3742
LN100022,2022-05,0.04137,0.00063,NONE,,1.0,0.0,0.2741
LN100022,2022-06,0.03307,0.00123,NONE,,1.0,0.0,0.2172
LN100022,2022-07,0.02747,0.0005,NONE,,1.0,0.0,0.1818
LN100022,2022-08,0.51088,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.1432
LN100022,2022-09,0.01857,0.00055,NONE,,1.0,0.0,0.1223
LN100022,2022-10,0.01052,0.00051,NONE,,1.0,0.0,0.0688
LN100022,2022-11,0.00078,0.00052,NONE,,1.0,0.0,0.0038
LN100022,2022-12,0.00364,0.0006,NONE,,1.0,0.0,0.0227
LN100022,2023-01,0.00659,0.00052,NONE,,1.0,0.0,0.0425
LN100022,2023-02,0.00548,0.00051,NONE,,1.0,0.0,0.0352
LN100022,2023-03,0.00694,0.00053,NONE,,1.0,0.0,0.0449
LN100022,2023-04,0.59703,0.99851,STATUS_INCONSISTENT,R004,0.64,0.0,0.7175
LN100022,2023-05,0.01373,0.00052,NONE,,1.0,0.0,0.0902
LN100022,2023-06,0.01675,0.00059,NONE,,1.0,0.0,0.1101
LN100022,2023-07,0.02471,0.00053,NONE,,1.0,0.0,0.1634
LN100022,2023-08,0.02739,0.00053,NONE,,1.0,0.0,0.1812
LN100022,2023-09,0.02787,0.00089,NONE,,1.0,0.0,0.1835
LN100022,2023-10,0.03088,0.00081,NONE,,1.0,0.0,0.2037
LN100022,2023-11,0.03554,0.00103,NONE,,1.0,0.0,0.2342
LN100022,2023-12,0.03676,0.00052,NONE,,1.0,0.0,0.2437
LN100022,2024-01,0.04815,0.00084,NONE,,1.0,0.0,0.3187
LN100022,2024-02,0.05398,0.00052,NONE,,1.0,0.0,0.3585
LN100022,2024-03,0.54599,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.3772
LN100022,2024-04,0.0632,0.00036,NONE,,1.0,0.0,0.4203
LN100022,2024-05,0.07234,0.00054,NONE,,1.0,0.0,0.4809
LN100022,2024-06,0.07868,0.00034,NONE,,1.0,0.0,0.5236
LN100022,2024-07,0.09032,0.00034,NONE,,1.0,0.0,0.6012
LN100022,2024-08,0.09741,0.00033,NONE,,1.0,0.0,0.6485
LN100022,2024-09,0.10665,0.00033,NONE,,1.0,0.0,0.7101
LN100022,2024-10,0.11198,0.00031,NONE,,1.0,0.0,0.7457
LN100022,2024-11,0.21678,0.01852,NONE,R007,0.88,0.0,0.7958
LN100022,2024-12,0.12351,0.00032,NONE,,1.0,0.0,0.8226
LN100022,2025-01,0.12473,0.00033,NONE,,1.0,0.0,0.8307
LN100022,2025-02,0.12482,0.00033,NONE,,1.0,0.0,0.8312
LN100022,2025-03,0.12626,0.00033,NONE,,1.0,0.0,0.8409
LN100022,2025-04,0.12939,0.00033,NONE,,1.0,0.0,0.8617
LN100022,2025-05,0.2268,0.01586,NONE,R007,0.88,0.0,0.8697
LN100022,2025-06,0.22835,0.01607,NONE,R007,0.88,0.0,0.8795
LN100023,2024-09,0.09588,0.00093,NONE,,1.0,0.0,0.6367
LN100023,2024-10,0.07555,0.00052,NONE,,1.0,0.0,0.5023
LN100023,2024-11,0.06867,0.0005,NONE,,1.0,0.0,0.4565
LN100023,2024-12,0.06428,0.00052,NONE,,1.0,0.0,0.4271
LN100023,2025-01,0.0686,0.00052,NONE,,1.0,0.0,0.4559
LN100023,2025-02,0.07438,0.00087,NONE,,1.0,0.0,0.4935
LN100023,2025-03,0.72116,0.99851,STATUS_INCONSISTENT,"R004,R007",0.52,0.0,0.945
LN100023,2025-04,0.09227,0.00088,NONE,,1.0,0.0,0.6128
LN100023,2025-05,0.09768,0.00072,NONE,,1.0,0.0,0.6493
LN100023,2025-06,0.10371,0.00072,NONE,,1.0,0.0,0.6895
LN100024,2024-03,0.09418,0.00064,NONE,,1.0,0.0,0.6261
LN100024,2024-04,0.17827,0.03735,NONE,R007,0.88,0.0,0.4889
LN100024,2024-05,0.55715,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.4517
LN100024,2024-06,0.06685,0.00068,NONE,,1.0,0.0,0.4439
LN100024,2024-07,0.20609,0.09897,NONE,R007,0.88,0.0,0.51
LN100024,2024-08,0.24791,0.19737,NONE,R007,0.88,0.0,0.5264
LN100024,2024-09,0.08805,0.00091,NONE,,1.0,0.0,0.5846
LN100024,2024-10,0.0965,0.00085,NONE,,1.0,0.0,0.6411
LN100024,2024-11,0.10208,0.00083,NONE,,1.0,0.0,0.6783
LN100024,2024-12,0.10567,0.00083,NONE,,1.0,0.0,0.7023
LN100024,2025-01,0.21674,0.03201,NONE,R007,0.88,0.0,0.7596
LN100024,2025-02,0.14591,0.00622,NONE,,1.0,0.0,0.9562
LN100025,2023-10,0.10151,0.00066,NONE,,1.0,0.0,0.675
LN100025,2023-11,0.08607,0.00043,NONE,,1.0,0.0,0.5727
LN100025,2023-12,0.07738,0.00053,NONE,,1.0,0.0,0.5145
LN100025,2024-01,0.06827,0.00073,NONE,,1.0,0.0,0.4532
LN100025,2024-02,0.06277,0.00047,NONE,,1.0,0.0,0.4172
LN100025,2024-03,0.55136,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.413
LN100025,2024-04,0.06211,0.00045,NONE,,1.0,0.0,0.4128
LN100025,2024-05,0.06224,0.00045,NONE,,1.0,0.0,0.4137
LN100025,2024-06,0.06313,0.00047,NONE,,1.0,0.0,0.4196
LN100025,2024-07,0.0645,0.00048,NONE,,1.0,0.0,0.4287
LN100025,2024-08,0.06766,0.00062,NONE,,1.0,0.0,0.4494
LN100025,2024-09,0.07136,0.00061,NONE,,1.0,0.0,0.4741
LN100025,2024-10,0.07401,0.0008,NONE,,1.0,0.0,0.4912
LN100025,2024-11,0.08192,0.00082,NONE,,1.0,0.0,0.544
LN100025,2024-12,0.09005,0.0007,NONE,,1.0,0.0,0.5985
LN100025,2025-01,0.09725,0.00055,NONE,,1.0,0.0,0.6468
LN100025,2025-02,0.14452,0.00506,NONE,,1.0,0.0,0.9499
LN100026,2022-11,0.07879,0.00107,NONE,,1.0,0.0,0.5224
LN100026,2022-12,0.05504,0.00053,NONE,,1.0,0.0,0.3655
LN100026,2023-01,0.03537,0.00131,NONE,,1.0,0.0,0.2323
LN100026,2023-02,0.14334,0.0816,NONE,R007,0.88,0.0,0.138
LN100026,2023-03,0.01164,0.00058,NONE,,1.0,0.0,0.076
LN100026,2023-04,0.01159,0.00053,NONE,,1.0,0.0,0.0758
LN100026,2023-05,0.0061,0.00053,NONE,,1.0,0.0,0.0393
LN100026,2023-06,0.00766,0.0009,NONE,,1.0,0.0,0.0487
LN100026,2023-07,0.00673,0.00054,NONE,,1.0,0.0,0.0434
LN100026,2023-08,0.00377,0.0005,NONE,,1.0,0.0,0.0238
LN100026,2023-09,0.00483,0.00058,NONE,,1.0,0.0,0.0306
LN100026,2023-10,0.00801,0.00076,NONE,,1.0,0.0,0.0514
LN100026,2023-11,0.10976,0.02112,NONE,R007,0.88,0.0,0.0754
LN100026,2023-12,0.50656,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.1143
LN100026,2024-01,0.02128,0.00047,NONE,,1.0,0.0,0.1406
LN100026,2024-02,0.02362,0.0004,NONE,,1.0,0.0,0.1564
LN100026,2024-03,0.52015,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.205
LN100026,2024-04,0.04451,0.00065,NONE,,1.0,0.0,0.295
LN100026,2024-05,0.04745,0.00043,NONE,,1.0,0.0,0.3152
LN100026,2024-06,0.05673,0.00043,NONE,,1.0,0.0,0.3771
LN100026,2024-07,0.05978,0.00041,NONE,,1.0,0.0,0.3975
LN100026,2024-08,0.06313,0.00137,NONE,,1.0,0.0,0.4172
LN100026,2024-09,0.0706,0.00063,NONE,,1.0,0.0,0.469
LN100026,2024-10,0.08206,0.00051,NONE,,1.0,0.0,0.5457
LN100026,2024-11,0.08832,0.00044,NONE,,1.0,0.0,0.5876
LN100026,2024-12,0.09164,0.00043,NONE,,1.0,0.0,0.6098
LN100026,2025-01,0.09786,0.00039,NONE,,1.0,0.0,0.6514
LN100026,2025-02,0.09988,0.00043,NONE,,1.0,0.0,0.6647
LN100026,2025-03,0.10546,0.00036,NONE,,1.0,0.0,0.7021
LN100026,2025-04,0.1101,0.00036,NONE,,1.0,0.0,0.733
LN100026,2025-05,0.11446,0.00035,NONE,,1.0,0.0,0.7621
LN100026,2025-06,0.12163,0.00035,NONE,,1.0,0.0,0.81
LN100027,2024-05,0.08953,0.00088,NONE,,1.0,0.0,0.5945
LN100027,2024-06,0.06953,0.00098,NONE,,1.0,0.0,0.461
LN100027,2024-07,0.75765,0.99851,DATE_INVALID,"R003,R006",0.0,1.0,0.5883
LN100027,2024-08,0.05204,0.0014,NONE,,1.0,0.0,0.3432
LN100027,2024-09,0.53242,0.98806,SOURCE_CONFLICT,,0.9,1.0,0.3147
LN100027,2024-10,0.04946,0.00047,NONE,,1.0,0.0,0.3285
LN100027,2024-11,0.04688,0.00116,NONE,,1.0,0.0,0.3094
LN100027,2024-12,0.04274,0.00049,NONE,,1.0,0.0,0.2836
LN100027,2025-01,0.04029,0.0005,NONE,,1.0,0.0,0.2672
LN100027,2025-02,0.03626,0.00055,NONE,,1.0,0.0,0.2403
LN100027,2025-03,0.04015,0.00079,NONE,,1.0,0.0,0.2656
LN100027,2025-04,0.05168,0.00142,NONE,,1.0,0.0,0.3407
LN100027,2025-05,0.05778,0.00078,NONE,,1.0,0.0,0.3831
LN100027,2025-06,0.06298,0.00062,NONE,,1.0,0.0,0.4182
LN100028,2023-05,0.11009,0.00116,NONE,,1.0,0.0,0.7308
LN100028,2023-06,0.0949,0.0006,NONE,,1.0,0.0,0.6311
LN100028,2023-07,0.0871,0.0006,NONE,,1.0,0.0,0.5791
LN100028,2023-08,0.07301,0.00053,NONE,,1.0,0.0,0.4853
LN100028,2023-09,0.06809,0.00054,NONE,,1.0,0.0,0.4525
LN100028,2023-10,0.07105,0.00064,NONE,,1.0,0.0,0.4719
LN100028,2023-11,0.07006,0.00043,NONE,,1.0,0.0,0.4659
LN100028,2023-12,0.16638,0.02379,NONE,R007,0.88,0.0,0.4458
LN100028,2024-01,0.06958,0.00063,NONE,,1.0,0.0,0.4622
LN100028,2024-02,0.0715,0.0007,NONE,,1.0,0.0,0.4748
LN100028,2024-03,0.17356,0.02424,NONE,R007,0.88,0.0,0.4924
LN100028,2024-04,0.19245,0.05895,NONE,R007,0.88,0.0,0.5258
LN100028,2024-05,0.08517,0.00075,NONE,,1.0,0.0,0.5658
LN100028,2024-06,0.08798,0.00088,NONE,,1.0,0.0,0.5842
LN100028,2024-07,0.09439,0.00067,NONE,,1.0,0.0,0.6275
LN100028,2024-08,0.10074,0.00082,NONE,,1.0,0.0,0.6694
LN100028,2024-09,0.10218,0.00052,NONE,,1.0,0.0,0.6798
LN100028,2024-10,0.1079,0.00081,NONE,,1.0,0.0,0.7172
LN100028,2024-11,0.1101,0.00054,NONE,,1.0,0.0,0.7326
LN100028,2024-12,0.1126,0.00054,NONE,,1.0,0.0,0.7492
LN100028,2025-01,0.23925,0.08709,NONE,R007,0.88,0.0,0.7627
LN100028,2025-02,0.11547,0.00074,NONE,,1.0,0.0,0.7678
LN100028,2025-03,0.11862,0.00265,NONE,,1.0,0.0,0.7837
LN100028,2025-04,0.12298,0.00376,NONE,,1.0,0.0,0.8098
LN100028,2025-05,0.12719,0.00376,NONE,,1.0,0.0,0.8379
LN100028,2025-06,0.1285,0.00293,NONE,,1.0,0.0,0.8489
LN100029,2023-01,0.07794,0.00049,NONE,,1.0,0.0,0.5183
LN100029,2023-02,0.18644,0.11083,NONE,R007,0.88,0.0,0.3474
LN100029,2023-03,0.03695,0.00058,NONE,,1.0,0.0,0.2448
LN100029,2023-04,0.02492,0.00086,NONE,,1.0,0.0,0.1638
LN100029,2023-05,0.02263,0.00056,NONE,,1.0,0.0,0.1494
LN100029,2023-06,0.01776,0.00065,NONE,,1.0,0.0,0.1167
LN100029,2023-07,0.01003,0.00056,NONE,,1.0,0.0,0.0653
LN100029,2023-08,0.01282,0.00044,NONE,,1.0,0.0,0.0843
LN100029,2023-09,0.01377,0.00058,NONE,,1.0,0.0,0.0903
LN100029,2023-10,0.01188,0.00092,NONE,,1.0,0.0,0.0767
LN100029,2023-11,0.12933,0.05553,NONE,R007,0.88,0.0,0.1141
LN100029,2023-12,0.14753,0.07986,NONE,R007,0.88,0.0,0.1706
LN100029,2024-01,0.0253,0.00067,NONE,,1.0,0.0,0.1669
LN100029,2024-02,0.02929,0.00059,NONE,,1.0,0.0,0.1937
LN100029,2024-03,0.03461,0.0005,NONE,,1.0,0.0,0.2294
LN100029,2024-04,0.04066,0.00035,NONE,,1.0,0.0,0.2701
